rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,rep_id,model,fold_id,nlayer,nstates
2.139048,0.557033,1.894967,1.851939,inf,-0.386053,-1.54684,0.600235,-5.350949,-7.136382,,0.782169,DO_mg.L,val,5,rnn,3,2,200
0.436143,0.979522,0.412755,0.398056,inf,-0.006459,-0.095786,0.098991,0.664929,0.266827,,0.989631,DO_mg.L,train,5,rnn,4,1,200
1.959907,0.488268,2.089599,2.282417,inf,0.470863,-1.640638,1.583715,-4.254256,-9.110476,,0.72255,DO_mg.L,val,5,rnn,4,1,200
0.5099,0.972011,0.454125,0.587592,inf,0.029482,-0.274617,0.114142,0.594397,-0.59761,,0.967656,DO_mg.L,train,5,rnn,4,2,200
2.114331,0.40445,2.513024,1.815903,inf,-0.029393,-2.071709,0.40077,-6.599384,-5.399806,,0.715857,DO_mg.L,val,5,rnn,4,2,200
0.477081,0.973085,0.420046,0.594825,inf,0.045698,-0.061433,0.151111,0.695001,0.368121,,0.982176,DO_mg.L,train,5,rnn,5,1,200
1.776355,0.702636,1.598514,1.750815,inf,0.132237,-1.350264,0.921358,-4.417435,-4033728.104823,,0.847532,DO_mg.L,val,5,rnn,5,1,200
0.483297,0.972379,0.472066,0.629214,inf,0.008374,0.057413,0.130225,0.614779,0.292945,,0.98518,DO_mg.L,train,5,rnn,5,2,200
1.696268,0.728845,1.430046,1.809658,inf,0.356942,-1.146094,1.111003,-3.335712,-4309420.657453,,0.84562,DO_mg.L,val,5,rnn,5,2,200
0.643484,0.950321,0.655516,0.823108,inf,0.137802,-0.136319,0.328707,0.255224,-0.107003,,0.960251,DO_mg.L,train,5,rnn,6,1,200
2.017385,0.585602,1.636799,2.421631,inf,0.601697,-1.271723,1.498514,-5.073981,-9643.762495,,0.746859,DO_mg.L,val,5,rnn,6,1,200
0.435774,0.977216,0.486773,0.485794,inf,0.000929,-0.095043,0.156236,0.589311,0.614397,,0.986839,DO_mg.L,train,5,rnn,6,2,200
1.981623,0.600164,1.666634,2.405336,inf,0.619171,-0.985216,1.824236,-5.297426,-9514.399934,,0.748956,DO_mg.L,val,5,rnn,6,2,200
0.493505,0.971986,0.522453,0.641249,inf,-0.037677,-0.260924,0.14954,0.539507,0.182702,,0.974671,DO_mg.L,train,5,rnn,7,1,200
1.785586,0.674095,1.817089,2.158869,inf,-0.133321,-1.106375,1.249069,-6.395956,-3039.331127,,0.825155,DO_mg.L,val,5,rnn,7,1,200
0.442407,0.977487,0.432337,0.471598,inf,-0.10061,-0.202964,0.044842,0.684664,0.55795,,0.981185,DO_mg.L,train,5,rnn,7,2,200
1.784491,0.674495,1.672088,2.244089,inf,-0.238916,-1.12289,1.35209,-5.262678,-3284.100565,,0.825227,DO_mg.L,val,5,rnn,7,2,200
0.475896,0.975154,0.42147,0.461103,inf,0.019284,-0.032779,0.088303,0.677319,0.221351,,0.986231,DO_mg.L,train,5,rnn,8,1,200
1.794796,0.616287,1.724151,1.638092,inf,-0.387604,-0.688489,0.680967,-4.663661,-3.802246,,0.796946,DO_mg.L,val,5,rnn,8,1,200
0.440431,0.978719,0.428965,0.359414,inf,-0.032584,-0.108324,0.10739,0.665741,0.526917,,0.982447,DO_mg.L,train,5,rnn,8,2,200
1.782029,0.621727,1.992394,1.452108,inf,-0.430732,-0.941401,0.530576,-6.563046,-2.773686,,0.812121,DO_mg.L,val,5,rnn,8,2,200
0.655485,0.950058,0.66439,0.668189,inf,-0.032809,-0.255533,0.251664,0.200065,-0.594507,,0.962836,DO_mg.L,train,5,rnn,9,1,200
1.748467,0.673226,2.535928,1.536681,inf,-0.322699,-2.207344,0.76887,-11.097924,-4.032387,,0.785399,DO_mg.L,val,5,rnn,9,1,200
0.398319,0.981558,0.413872,0.386555,inf,-0.029829,-0.223947,0.186743,0.689586,0.466357,,0.960742,DO_mg.L,train,5,rnn,9,2,200
1.853819,0.63266,2.640251,1.812324,inf,-0.417005,-2.356982,0.931163,-12.113764,-5.999681,,0.776804,DO_mg.L,val,5,rnn,9,2,200
1.07524,0.879984,1.25328,1.025381,inf,0.06014,-0.799746,0.548978,-1.787714,-3.61899,,0.92105,DO_mg.L,train,6,rnn,0,1,10
1.302157,0.7209,1.168133,1.733944,inf,-0.182417,-0.551048,0.721914,-5.600097,-0.920246,,0.848939,DO_mg.L,val,6,rnn,0,1,10
0.936168,0.909022,1.201572,1.041353,inf,0.097699,-0.92949,0.660511,-1.562425,-3.764004,,0.891581,DO_mg.L,train,6,rnn,0,2,10
1.543243,0.607986,1.610705,2.244299,inf,-0.003043,-0.68707,1.068826,-11.548674,-2.21698,,0.786914,DO_mg.L,val,6,rnn,0,2,10
0.981304,0.8895,1.18883,1.118902,inf,-0.032869,-0.891849,0.571122,-1.572439,-2.829717,,0.915034,DO_mg.L,train,6,rnn,1,1,10
1.624483,0.725178,2.179465,1.842413,inf,0.164156,-1.69916,1.163524,-7.225518,-8.513818,,0.766245,DO_mg.L,val,6,rnn,1,1,10
0.839088,0.919208,0.805437,0.97202,inf,-0.049636,-0.44307,0.411571,-0.180777,-1.890233,,0.952673,DO_mg.L,train,6,rnn,1,2,10
1.473571,0.773868,1.859195,1.597429,inf,0.046297,-1.383635,0.826988,-4.985679,-6.151938,,0.81702,DO_mg.L,val,6,rnn,1,2,10
1.047562,0.886611,1.441894,0.973026,inf,-0.071108,-1.080077,0.461613,-2.669117,-2.848007,,0.920459,DO_mg.L,train,6,rnn,2,1,10
1.439386,0.674325,1.373428,1.49115,inf,0.131326,-0.83812,0.914446,-4.715865,-2.317312,,0.838022,DO_mg.L,val,6,rnn,2,1,10
0.875954,0.920718,1.130981,0.836188,inf,-0.065645,-0.76017,0.444368,-1.257383,-1.841814,,0.93802,DO_mg.L,train,6,rnn,2,2,10
1.537129,0.628593,1.404344,2.318627,inf,0.295644,-0.350358,2.036364,-4.976096,-7.020569,,0.785508,DO_mg.L,val,6,rnn,2,2,10
0.97634,0.889167,1.11451,1.231533,inf,0.151716,-0.64412,0.770838,-1.165668,-4.201154,,0.912174,DO_mg.L,train,6,rnn,3,1,10
1.940438,0.635473,2.029914,1.75171,inf,0.00795,-1.607291,1.037094,-6.287704,-6.279514,,0.795095,DO_mg.L,val,6,rnn,3,1,10
0.855964,0.914813,0.842055,1.006322,inf,0.07479,-0.368483,0.51734,-0.236246,-2.472813,,0.9469,DO_mg.L,train,6,rnn,3,2,10
2.094371,0.575344,2.400886,2.17871,inf,-0.15957,-1.90421,0.97354,-9.194793,-10.260988,,0.781432,DO_mg.L,val,6,rnn,3,2,10
0.998017,0.892775,1.171133,1.226236,inf,0.061654,-0.792867,0.630433,-1.697512,-5.957717,,0.915998,DO_mg.L,train,6,rnn,4,1,10
2.356131,0.260444,3.679399,2.023137,inf,-0.216107,-3.142317,0.665531,-15.290673,-6.943876,,0.638818,DO_mg.L,val,6,rnn,4,1,10
0.840594,0.923934,1.004218,0.947717,inf,0.004751,-0.678116,0.437073,-0.983382,-3.156007,,0.936607,DO_mg.L,train,6,rnn,4,2,10
2.215904,0.345855,3.079084,1.989595,inf,-0.133488,-2.450482,1.032023,-10.408491,-6.682646,,0.679248,DO_mg.L,val,6,rnn,4,2,10
1.041159,0.871815,1.266599,1.464525,inf,0.138038,-0.877696,0.864291,-1.773215,-2.830447,,0.898742,DO_mg.L,train,6,rnn,5,1,10
1.901329,0.659322,1.655379,1.784772,inf,0.094304,-1.369853,0.901529,-4.809727,-4191712.774414,,0.831019,DO_mg.L,val,6,rnn,5,1,10
0.865454,0.911429,0.904826,0.942043,inf,0.139381,-0.358779,0.40145,-0.415257,-0.584885,,0.950409,DO_mg.L,train,6,rnn,5,2,10
1.873726,0.669142,1.390821,1.466412,inf,0.004012,-1.089163,0.659424,-3.101126,-2829683.287219,,0.835391,DO_mg.L,val,6,rnn,5,2,10
1.007906,0.878118,1.354314,1.282406,inf,-0.117093,-0.993895,0.662075,-2.179055,-1.687118,,0.886681,DO_mg.L,train,6,rnn,6,1,10
1.787398,0.674701,1.744688,2.350878,inf,0.342134,-1.441279,1.802818,-5.901097,-9088.409649,,0.727741,DO_mg.L,val,6,rnn,6,1,10
0.923597,0.897655,1.013081,1.248138,inf,0.080996,-0.620928,0.662982,-0.778886,-1.545429,,0.925725,DO_mg.L,train,6,rnn,6,2,10
2.061297,0.567366,1.629268,2.331921,inf,0.700749,-1.161571,1.705712,-5.018216,-8942.408639,,0.721617,DO_mg.L,val,6,rnn,6,2,10
0.997327,0.885591,1.145519,1.258511,inf,0.053313,-0.731243,0.628734,-1.213772,-2.148046,,0.921739,DO_mg.L,train,6,rnn,7,1,10
1.671454,0.714427,1.811944,2.003797,inf,-0.224013,-1.225216,1.367943,-6.354136,-2618.244573,,0.825337,DO_mg.L,val,6,rnn,7,1,10
0.857225,0.915477,0.99299,1.031894,inf,-0.045582,-0.538906,0.552983,-0.663483,-1.116397,,0.936447,DO_mg.L,train,6,rnn,7,2,10
1.676222,0.712795,1.457679,2.522417,inf,-0.026945,-0.841311,1.789377,-3.75955,-4149.51697,,0.803442,DO_mg.L,val,6,rnn,7,2,10
1.00591,0.888991,1.26982,1.138749,inf,0.061607,-0.855104,0.673746,-1.929037,-3.74901,,0.903979,DO_mg.L,train,6,rnn,8,1,10
1.785899,0.620082,1.777329,1.516184,inf,-0.465231,-1.037665,0.527055,-5.018413,-3.114067,,0.805318,DO_mg.L,val,6,rnn,8,1,10
0.891126,0.91288,1.012745,0.785969,inf,0.022269,-0.590602,0.362899,-0.863119,-1.26234,,0.951554,DO_mg.L,train,6,rnn,8,2,10
1.751943,0.634391,1.663318,1.340604,inf,-0.233807,-0.741803,0.76406,-4.271047,-2.216388,,0.812855,DO_mg.L,val,6,rnn,8,2,10
1.007789,0.881945,1.092803,1.165698,inf,0.205606,-0.563545,0.586481,-1.164179,-3.852895,,0.918338,DO_mg.L,train,6,rnn,9,1,10
1.609629,0.723061,1.871088,1.728669,inf,-0.007157,-1.658486,1.020488,-5.586054,-5.3684,,0.823061,DO_mg.L,val,6,rnn,9,1,10
0.862798,0.913471,1.038179,0.874935,inf,-0.04722,-0.538944,0.449286,-0.953233,-1.733883,,0.933144,DO_mg.L,train,6,rnn,9,2,10
1.729536,0.680263,2.290001,1.579021,inf,-0.16182,-1.954627,0.548796,-8.865255,-4.313525,,0.82483,DO_mg.L,val,6,rnn,9,2,10
0.559828,0.967466,0.587826,0.747022,inf,-0.010732,-0.367937,0.316799,0.386733,-1.451565,,0.951285,DO_mg.L,train,6,rnn,0,1,100
1.654316,0.549526,1.749988,2.164669,inf,-0.012163,-0.625985,0.962686,-13.812763,-1.992745,,0.76954,DO_mg.L,val,6,rnn,0,1,100
0.457177,0.978303,0.391662,0.416575,inf,0.024087,-0.061725,0.16499,0.727746,0.237635,,0.988491,DO_mg.L,train,6,rnn,0,2,100
1.564564,0.59708,1.608398,1.752345,inf,-0.204943,-0.600738,0.621872,-11.512759,-0.961218,,0.798919,DO_mg.L,val,6,rnn,0,2,100
0.553276,0.964873,0.613585,0.457687,inf,-0.022774,-0.13718,0.098733,0.31474,0.359203,,0.981587,DO_mg.L,train,6,rnn,1,1,100
1.713709,0.69416,2.132914,2.00387,inf,0.047405,-1.548648,1.045841,-6.877891,-10.254336,,0.793171,DO_mg.L,val,6,rnn,1,1,100
0.415181,0.98022,0.392025,0.528702,inf,0.03962,-0.193536,0.193041,0.720274,0.144924,,0.974811,DO_mg.L,train,6,rnn,1,2,100
1.558587,0.747022,1.860581,2.086497,inf,0.059548,-1.414699,1.336434,-4.994607,-11.201588,,0.798754,DO_mg.L,val,6,rnn,1,2,100
0.580787,0.965147,0.482995,0.724901,inf,0.074998,-0.21585,0.33115,0.588301,-1.135721,,0.961966,DO_mg.L,train,6,rnn,2,1,100
1.570637,0.612224,1.744414,1.922614,inf,0.281343,-0.685049,1.422565,-8.220819,-4.514775,,0.799907,DO_mg.L,val,6,rnn,2,1,100
0.462772,0.977872,0.44808,0.568765,inf,0.0394,-0.105554,0.187387,0.645672,-0.314779,,0.983853,DO_mg.L,train,6,rnn,2,2,100
1.57131,0.611891,1.503031,1.767887,inf,0.313965,-0.571021,1.25686,-5.845516,-3.662862,,0.808852,DO_mg.L,val,6,rnn,2,2,100
0.50603,0.970227,0.521942,0.566211,inf,0.043057,-0.047522,0.180835,0.525027,-0.099419,,0.982948,DO_mg.L,train,6,rnn,3,1,100
1.901174,0.650076,1.731053,1.569909,inf,-0.187555,-1.356504,0.621815,-4.29976,-4.846911,,0.82246,DO_mg.L,val,6,rnn,3,1,100
0.437529,0.977742,0.377195,0.370851,inf,0.084657,0.06325,0.068251,0.75194,0.528364,,0.981269,DO_mg.L,train,6,rnn,3,2,100
2.066826,0.586441,2.380355,1.54513,inf,-0.379432,-1.798161,0.202055,-9.021176,-4.663799,,0.795602,DO_mg.L,val,6,rnn,3,2,100
0.552193,0.967175,0.512224,0.687102,inf,0.130168,-0.056248,0.227686,0.483976,-1.184548,,0.974529,DO_mg.L,train,6,rnn,4,1,100
2.105871,0.409207,2.373119,1.533436,inf,0.313732,-1.909601,0.620657,-5.776797,-3.563654,,0.717621,DO_mg.L,val,6,rnn,4,1,100
0.431511,0.979955,0.431223,0.423987,inf,-0.005524,-0.103223,0.105755,0.634276,0.168192,,0.986293,DO_mg.L,train,6,rnn,4,2,100
2.280635,0.307079,2.573308,1.886391,inf,-0.035884,-1.90611,0.46511,-6.968358,-5.906292,,0.673938,DO_mg.L,val,6,rnn,4,2,100
0.532148,0.966514,0.45428,0.717861,inf,0.100771,-0.084663,0.313213,0.64326,0.079685,,0.969455,DO_mg.L,train,6,rnn,5,1,100
1.814158,0.689845,1.382677,1.955872,inf,0.414206,-1.164282,1.181671,-3.05324,-5033925.520895,,0.832115,DO_mg.L,val,6,rnn,5,1,100
0.423152,0.978826,0.365968,0.563391,inf,0.052523,-0.089094,0.204786,0.768479,0.433141,,0.980606,DO_mg.L,train,6,rnn,5,2,100
1.745138,0.712996,1.461219,1.640356,inf,0.28765,-1.199826,1.005287,-3.526801,-3540807.309238,,0.842706,DO_mg.L,val,6,rnn,5,2,100
0.525407,0.96688,0.551456,0.707193,inf,-0.011079,-0.191904,0.293707,0.472914,0.182831,,0.958007,DO_mg.L,train,6,rnn,6,1,100
1.975971,0.602442,1.685182,2.444135,inf,0.55538,-1.297537,1.778366,-5.43838,-9823.852637,,0.73089,DO_mg.L,val,6,rnn,6,1,100
0.497961,0.97025,0.400067,0.643113,inf,0.130098,-0.063447,0.135868,0.722588,0.324213,,0.975431,DO_mg.L,train,6,rnn,6,2,100
2.007535,0.589639,1.504577,2.19957,inf,0.465238,-0.933619,1.510584,-4.132293,-7956.034542,,0.781152,DO_mg.L,val,6,rnn,6,2,100
0.504361,0.97074,0.49808,0.632861,inf,0.029644,-0.099005,0.308055,0.581471,0.203944,,0.976483,DO_mg.L,train,6,rnn,7,1,100
1.693205,0.706946,1.737175,2.179051,inf,-0.076592,-0.854933,1.417238,-5.759728,-3096.442505,,0.842051,DO_mg.L,val,6,rnn,7,1,100
0.449403,0.97677,0.41179,0.467851,inf,-0.032385,-0.122778,0.113325,0.713925,0.564947,,0.987406,DO_mg.L,train,6,rnn,7,2,100
1.747148,0.687976,1.511806,2.127087,inf,-0.029489,-0.820754,1.200802,-4.119578,-2950.473055,,0.839698,DO_mg.L,val,6,rnn,7,2,100
0.521541,0.970159,0.449029,0.560028,inf,0.098294,-0.01728,0.15857,0.63374,-0.148591,,0.97878,DO_mg.L,train,6,rnn,8,1,100
1.891275,0.573925,1.951191,1.583619,inf,-0.181049,-0.484408,0.614883,-6.253474,-3.48817,,0.783767,DO_mg.L,val,6,rnn,8,1,100
0.473685,0.975384,0.396032,0.448961,inf,0.011629,-0.048897,0.088186,0.715095,0.261817,,0.985251,DO_mg.L,train,6,rnn,8,2,100
1.939396,0.551968,2.023053,1.475322,inf,-0.399392,-1.074227,0.359632,-6.797604,-2.895301,,0.767424,DO_mg.L,val,6,rnn,8,2,100
0.495877,0.971418,0.555468,0.435633,inf,-0.068566,-0.30227,0.107764,0.440851,0.322248,,0.971632,DO_mg.L,train,6,rnn,9,1,100
1.715957,0.685265,1.772351,1.673317,inf,-0.275963,-1.547244,0.759808,-4.909303,-4.967093,,0.814574,DO_mg.L,val,6,rnn,9,1,100
0.447766,0.976695,0.373466,0.551606,inf,0.096935,-0.023304,0.228301,0.747239,-0.086641,,0.972123,DO_mg.L,train,6,rnn,9,2,100
1.817463,0.646927,2.002093,2.10939,inf,-0.160379,-1.738488,1.28186,-6.540593,-8.482446,,0.77691,DO_mg.L,val,6,rnn,9,2,100
0.506698,0.973348,0.530791,0.442688,inf,-0.076907,-0.072972,-0.035478,0.499966,0.139061,,0.976001,DO_mg.L,train,6,rnn,0,1,200
1.858317,0.431576,1.908995,2.447432,inf,-0.215252,-0.610586,0.78832,-16.626881,-2.825675,,0.729367,DO_mg.L,val,6,rnn,0,1,200
0.473561,0.97672,0.430884,0.338393,inf,0.021103,0.042185,0.067187,0.670487,0.496942,,0.981157,DO_mg.L,train,6,rnn,0,2,200
1.705311,0.521326,1.933626,1.791404,inf,0.050645,-0.489239,0.609695,-17.084691,-1.049622,,0.767018,DO_mg.L,val,6,rnn,0,2,200
0.478903,0.973682,0.42213,0.491032,inf,0.127209,0.07553,0.132834,0.675662,0.262432,,0.971976,DO_mg.L,train,6,rnn,1,1,200
1.60895,0.730409,1.717211,1.48035,inf,0.066345,-1.213499,0.851843,-4.106351,-5.141995,,0.841219,DO_mg.L,val,6,rnn,1,1,200
0.389956,0.98255,0.417173,0.379859,inf,-0.041709,-0.198826,0.050011,0.683235,0.558606,,0.984981,DO_mg.L,train,6,rnn,1,2,200
1.621811,0.726082,2.024418,1.96439,inf,-0.076367,-1.52489,1.060367,-6.096821,-9.815241,,0.801433,DO_mg.L,val,6,rnn,1,2,200
0.528856,0.971101,0.700427,0.40515,inf,-0.033483,-0.213766,0.037527,0.134194,0.332855,,0.984663,DO_mg.L,train,6,rnn,2,1,200
1.787399,0.497804,1.952866,2.084998,inf,0.31637,-0.785641,1.61428,-10.556206,-5.485667,,0.759002,DO_mg.L,val,6,rnn,2,1,200
0.628484,0.959187,0.554155,0.695301,inf,0.128873,-0.048472,0.318226,0.458052,-0.964869,,0.970476,DO_mg.L,train,6,rnn,2,2,200
1.694405,0.548701,1.606069,2.093453,inf,0.370578,-0.482977,1.507279,-6.816258,-5.538373,,0.779787,DO_mg.L,val,6,rnn,2,2,200
0.482693,0.97291,0.464172,0.513134,inf,0.045648,-0.217488,0.141223,0.624351,0.097039,,0.974975,DO_mg.L,train,6,rnn,3,1,200
2.105856,0.570674,2.530406,1.693836,inf,-0.241591,-2.16493,0.847392,-10.324412,-5.806445,,0.749686,DO_mg.L,val,6,rnn,3,1,200
0.516457,0.968988,0.513393,0.394888,inf,-0.02769,-0.106984,0.035219,0.540459,0.465244,,0.977667,DO_mg.L,train,6,rnn,3,2,200
2.141164,0.556157,2.345671,1.342194,inf,-0.433824,-1.937187,0.159091,-8.73127,-3.273741,,0.781407,DO_mg.L,val,6,rnn,3,2,200
0.459203,0.9773,0.428903,0.589523,inf,-0.009949,-0.132926,0.045005,0.638199,-0.608128,,0.986854,DO_mg.L,train,6,rnn,4,1,200
2.007782,0.462962,2.445539,2.117631,inf,0.125635,-2.044081,1.147571,-6.196715,-7.703264,,0.713716,DO_mg.L,val,6,rnn,4,1,200
0.458095,0.977409,0.494585,0.525533,inf,-0.018999,-0.251046,0.164217,0.518904,-0.277967,,0.971303,DO_mg.L,train,6,rnn,4,2,200
1.951386,0.492708,2.431842,2.258644,inf,0.008491,-2.124223,1.33849,-6.116328,-8.90096,,0.738443,DO_mg.L,val,6,rnn,4,2,200
0.501777,0.970227,0.513938,0.567837,inf,-0.016489,-0.114126,0.130529,0.54341,0.424159,,0.983517,DO_mg.L,train,6,rnn,5,1,200
1.753761,0.710152,1.419759,1.405828,inf,0.163395,-1.237393,0.7888,-3.273559,-2600700.771819,,0.854992,DO_mg.L,val,6,rnn,5,1,200
0.46415,0.974525,0.314412,0.65398,inf,0.162257,-0.012573,0.339398,0.829115,0.236191,,0.966143,DO_mg.L,train,6,rnn,5,2,200
1.809558,0.691416,1.529291,2.113993,inf,0.386745,-1.295291,1.332912,-3.958391,-5880756.946206,,0.822736,DO_mg.L,val,6,rnn,5,2,200
0.511948,0.968555,0.574169,0.679407,inf,0.018086,-0.13729,0.313712,0.428602,0.245784,,0.968424,DO_mg.L,train,6,rnn,6,1,200
1.945565,0.614583,1.641089,2.497224,inf,0.646157,-1.151359,1.938586,-5.105859,-10255.296155,,0.740422,DO_mg.L,val,6,rnn,6,1,200
0.434847,0.977313,0.411718,0.653613,inf,0.035742,-0.144024,0.247445,0.706195,0.301966,,0.970568,DO_mg.L,train,6,rnn,6,2,200
2.052734,0.570953,1.334328,2.697466,inf,0.621331,-0.909992,1.916296,-3.036528,-11966.060644,,0.74609,DO_mg.L,val,6,rnn,6,2,200
0.55532,0.964529,0.557976,0.668408,inf,0.015118,-0.180833,0.24345,0.474758,0.112004,,0.978008,DO_mg.L,train,6,rnn,7,1,200
1.739129,0.690833,1.729587,2.456123,inf,-0.020451,-1.076927,1.640482,-5.700805,-3934.217787,,0.802429,DO_mg.L,val,6,rnn,7,1,200
0.532637,0.967368,0.520647,0.549293,inf,-0.037487,-0.245346,0.126822,0.542686,0.400298,,0.978808,DO_mg.L,train,6,rnn,7,2,200
1.751955,0.686256,1.925053,2.046964,inf,-0.236541,-1.101913,1.316504,-7.300941,-2732.309603,,0.833692,DO_mg.L,val,6,rnn,7,2,200
0.577517,0.96341,0.439523,0.911434,inf,0.171737,-0.102128,0.472173,0.649084,-2.042264,,0.950073,DO_mg.L,train,6,rnn,8,1,200
1.788401,0.619016,1.795016,1.779091,inf,-0.184455,-0.960588,0.953002,-5.138791,-4.664533,,0.812779,DO_mg.L,val,6,rnn,8,1,200
0.430999,0.979621,0.369291,0.42744,inf,-0.04916,-0.080738,0.05833,0.75227,0.330892,,0.98597,DO_mg.L,train,6,rnn,8,2,200
1.958512,0.543092,1.967351,1.647688,inf,-0.436866,-0.887311,0.48362,-6.374117,-3.858675,,0.759642,DO_mg.L,val,6,rnn,8,2,200
0.489664,0.97213,0.535616,0.418354,inf,-0.047686,-0.117747,-0.018983,0.480105,0.374947,,0.982698,DO_mg.L,train,6,rnn,9,1,200
1.856577,0.631567,2.396234,1.549701,inf,-0.483275,-2.110981,0.562317,-9.801786,-4.118024,,0.795221,DO_mg.L,val,6,rnn,9,1,200
0.438587,0.977641,0.495757,0.417778,inf,-0.022184,-0.258956,-0.019836,0.554604,0.376667,,0.986456,DO_mg.L,train,6,rnn,9,2,200
1.871783,0.625507,2.110813,2.154774,inf,-0.267792,-1.86806,1.144561,-7.381782,-8.894865,,0.785924,DO_mg.L,val,6,rnn,9,2,200
1.062543,0.882802,1.17877,1.184898,inf,0.16823,-0.75571,0.700795,-1.466097,-5.167914,,0.912271,DO_mg.L,train,7,rnn,0,1,10
1.299018,0.722244,1.140085,1.753895,inf,0.028036,-0.389396,0.916414,-5.286957,-0.96469,,0.84162,DO_mg.L,val,7,rnn,0,1,10
0.923992,0.911373,1.08923,0.824528,inf,-0.028764,-0.659897,0.422775,-1.105674,-1.98667,,0.946725,DO_mg.L,train,7,rnn,0,2,10
1.554055,0.602474,1.560571,1.689584,inf,-0.100837,-0.687364,0.520309,-10.779673,-0.823251,,0.802382,DO_mg.L,val,7,rnn,0,2,10
0.966688,0.892767,1.118887,1.1818,inf,0.070649,-0.698301,0.678998,-1.278649,-3.27239,,0.91342,DO_mg.L,train,7,rnn,1,1,10
1.747894,0.681836,2.184797,2.016471,inf,0.256231,-1.634198,1.295538,-7.265811,-10.396316,,0.785374,DO_mg.L,val,7,rnn,1,1,10
0.835376,0.919921,0.881161,0.979504,inf,0.0185,-0.516201,0.530105,-0.41324,-1.934909,,0.93675,DO_mg.L,train,7,rnn,1,2,10
1.569288,0.743536,2.127333,2.026841,inf,0.07697,-1.704129,1.123797,-6.836719,-10.513837,,0.785443,DO_mg.L,val,7,rnn,1,2,10
1.052516,0.885537,1.33281,1.14995,inf,0.122963,-0.945223,0.669859,-2.134959,-4.374591,,0.912796,DO_mg.L,train,7,rnn,2,1,10
1.529581,0.632231,1.284335,1.885095,inf,0.456176,-0.710051,1.366914,-3.99835,-4.301636,,0.814412,DO_mg.L,val,7,rnn,2,1,10
0.902427,0.915854,0.979102,0.919589,inf,0.057373,-0.486055,0.431929,-0.691808,-2.436964,,0.956242,DO_mg.L,train,7,rnn,2,2,10
1.63809,0.578201,1.277665,1.598372,inf,0.526277,-0.478365,1.070429,-3.94657,-2.811526,,0.794011,DO_mg.L,val,7,rnn,2,2,10
0.970149,0.890569,1.037584,1.076734,inf,0.103089,-0.531923,0.546129,-0.877027,-2.975799,,0.929679,DO_mg.L,train,7,rnn,3,1,10
1.853644,0.667354,1.847081,1.656166,inf,0.102685,-1.282953,0.897111,-5.034025,-5.507074,,0.827433,DO_mg.L,val,7,rnn,3,1,10
0.828528,0.920186,1.02173,0.851325,inf,-0.027213,-0.614638,0.384917,-0.820104,-1.485409,,0.942437,DO_mg.L,train,7,rnn,3,2,10
1.823531,0.678074,2.302137,2.015426,inf,-0.26479,-1.899896,0.984471,-8.37341,-8.636324,,0.835137,DO_mg.L,val,7,rnn,3,2,10
1.020955,0.88779,1.247228,1.121197,inf,0.048825,-0.80383,0.523671,-2.059441,-4.816776,,0.923627,DO_mg.L,train,7,rnn,4,1,10
2.082342,0.422335,2.574964,1.436806,inf,-0.45764,-1.795659,0.142522,-6.978619,-3.006619,,0.725361,DO_mg.L,val,7,rnn,4,1,10
0.863103,0.919805,1.009436,0.860716,inf,-0.042352,-0.627614,0.359433,-1.004047,-2.427979,,0.947205,DO_mg.L,train,7,rnn,4,2,10
2.064634,0.432118,2.611575,2.226694,inf,-0.001455,-2.251497,1.239894,-7.207109,-8.622824,,0.7132,DO_mg.L,val,7,rnn,4,2,10
1.033956,0.873582,1.201456,1.317584,inf,0.158765,-0.709656,0.783722,-1.495288,-2.100366,,0.908984,DO_mg.L,train,7,rnn,5,1,10
1.780124,0.701373,1.609238,1.991399,inf,0.321374,-1.223891,1.230175,-4.490366,-5218464.04795,,0.845185,DO_mg.L,val,7,rnn,5,1,10
0.856727,0.913206,1.001437,1.087452,inf,-0.055457,-0.580083,0.528223,-0.733615,-1.111915,,0.931415,DO_mg.L,train,7,rnn,5,2,10
1.820613,0.687634,1.836801,1.506146,inf,-0.03864,-1.570595,0.741569,-6.152947,-2985109.884142,,0.845009,DO_mg.L,val,7,rnn,5,2,10
0.976037,0.885704,1.301771,1.273644,inf,-0.062335,-0.912983,0.73506,-1.937166,-1.650525,,0.896835,DO_mg.L,train,7,rnn,6,1,10
1.743,0.690661,1.644491,1.881666,inf,0.277921,-1.359508,1.471426,-5.131202,-5822.183906,,0.779342,DO_mg.L,val,7,rnn,6,1,10
0.858484,0.911577,0.973262,1.034876,inf,0.018167,-0.518178,0.491274,-0.641794,-0.749895,,0.940511,DO_mg.L,train,7,rnn,6,2,10
1.817435,0.663676,1.548405,2.115647,inf,0.391242,-1.102828,1.470129,-4.435658,-7360.424048,,0.804524,DO_mg.L,val,7,rnn,6,2,10
1.000888,0.884773,1.258408,1.278858,inf,0.111551,-0.816679,0.782612,-1.671601,-2.250663,,0.89897,DO_mg.L,train,7,rnn,7,1,10
1.643417,0.723927,1.355513,2.085772,inf,0.167233,-0.921598,1.461096,-3.115754,-2836.933645,,0.821679,DO_mg.L,val,7,rnn,7,1,10
