Depth_m_idx,rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,rep_id,model,fold_id,nlayer,nstates
3.0,1.809199,0.423319,2.786027,3.67106,0.307743,0.194328,-2.509479,3.496698,-23.72256,-48.500583,0.377458,0.467027,DO_mg.L,val,2,rnn,3,2,200
3.5,1.723631,0.470287,2.456425,3.532156,0.297502,0.174417,-2.206105,3.257614,-28.779825,-62.565023,0.408635,0.504597,DO_mg.L,val,2,rnn,3,2,200
4.0,1.672057,0.50135,2.13587,3.647804,0.301382,0.227124,-1.965118,3.382044,-71.609269,-83.30205,0.420419,0.52727,DO_mg.L,val,2,rnn,3,2,200
4.5,1.680915,0.513819,2.274817,3.459792,0.307949,0.17345,-2.086825,3.195226,-84.443297,-95.911372,0.429056,0.526337,DO_mg.L,val,2,rnn,3,2,200
5.0,1.764885,0.46497,2.691022,3.252457,0.321328,-0.036247,-2.29819,3.026281,-103.337875,-145.984925,0.400435,0.545397,DO_mg.L,val,2,rnn,3,2,200
5.5,1.900574,0.367434,2.76974,2.817617,0.347012,-0.312292,-2.344047,2.612767,-104.381081,-100.091903,0.309933,0.578161,DO_mg.L,val,2,rnn,3,2,200
6.0,2.028297,0.302436,3.181451,2.805847,0.397048,-0.374328,-2.720472,2.409519,-143.552496,-34.020338,0.280031,0.563935,DO_mg.L,val,2,rnn,3,2,200
6.5,2.145382,0.223171,3.365756,2.828032,inf,-0.371114,-2.582714,2.258993,-132.154715,-11.877302,,0.520678,DO_mg.L,val,2,rnn,3,2,200
7.0,2.320548,0.112359,3.988422,2.009524,inf,-0.662643,-3.294923,1.377881,-110.261713,-6.349703,,0.479976,DO_mg.L,val,2,rnn,3,2,200
7.5,2.372987,0.055452,4.148498,2.909525,inf,-0.741479,-3.553712,2.1154,-48.206731,-29.980792,,0.43693,DO_mg.L,val,2,rnn,3,2,200
8.0,2.352381,0.109414,4.428979,1.72412,inf,-0.955881,-3.967542,1.095305,-48.008056,-28.4059,,0.424911,DO_mg.L,val,2,rnn,3,2,200
8.5,2.411899,0.112268,4.81014,1.30809,inf,-1.048943,-4.369176,0.838844,-55.675367,-661.042258,,0.386351,DO_mg.L,val,2,rnn,3,2,200
9.0,2.259884,0.253063,4.432551,1.053606,inf,-0.917046,-4.061414,0.671033,-36.450548,-inf,,0.415121,DO_mg.L,val,2,rnn,3,2,200
9.5,2.23836,0.30657,4.738642,,inf,-0.788154,-4.433296,,-37.705195,,,0.399998,DO_mg.L,val,2,rnn,3,2,200
10.0,2.194251,0.347403,4.827971,,inf,-0.661749,-4.528385,,-44.429792,,,0.391948,DO_mg.L,val,2,rnn,3,2,200
0.0,0.61624,0.877833,0.548183,0.455,0.077399,-0.191802,-0.352311,-0.310469,0.075869,0.828657,0.907914,0.929198,DO_mg.L,train,2,rnn,4,1,200
0.5,0.402784,0.955116,0.750697,0.380506,0.051481,-0.232983,-0.513818,-0.248835,-0.066194,0.881145,0.965085,0.966304,DO_mg.L,train,2,rnn,4,1,200
1.0,0.307064,0.974021,0.492965,0.37004,0.042025,-0.1369,-0.308975,-0.153622,0.407751,0.878183,0.977682,0.980268,DO_mg.L,train,2,rnn,4,1,200
1.5,0.264937,0.980618,0.380923,0.273635,0.035494,-0.063723,-0.153538,-0.1128,0.627087,0.934053,0.984749,0.987452,DO_mg.L,train,2,rnn,4,1,200
2.0,0.303564,0.974517,0.380148,0.394073,0.040476,-0.020331,-0.125777,-0.03489,0.644217,0.852732,0.980476,0.985745,DO_mg.L,train,2,rnn,4,1,200
2.5,0.342783,0.968519,0.561101,0.265178,0.044558,-0.044323,-0.192949,-0.079568,0.268851,0.923953,0.97722,0.98345,DO_mg.L,train,2,rnn,4,1,200
3.0,0.399146,0.956448,0.522227,0.379593,0.057564,-0.145264,-0.289982,-0.227551,0.491302,0.837935,0.95988,0.967563,DO_mg.L,train,2,rnn,4,1,200
3.5,0.465134,0.942538,0.679668,0.477726,inf,-0.140782,-0.314652,-0.11232,0.099032,0.71454,,0.968391,DO_mg.L,train,2,rnn,4,1,200
4.0,0.451938,0.949941,0.66045,0.587154,inf,-0.068317,-0.265884,0.108133,-0.131779,0.555311,,0.969985,DO_mg.L,train,2,rnn,4,1,200
4.5,0.485483,0.951969,0.513049,0.882736,inf,-0.016159,-0.18078,0.3391,-0.008386,0.032639,,0.95795,DO_mg.L,train,2,rnn,4,1,200
5.0,0.465099,0.961511,0.385942,0.662725,inf,-0.000291,-0.180053,0.260454,0.103357,0.639782,,0.963222,DO_mg.L,train,2,rnn,4,1,200
5.5,0.567076,0.949302,0.421894,0.71494,inf,-0.009138,-0.197823,0.267538,-0.509954,0.572031,,0.958282,DO_mg.L,train,2,rnn,4,1,200
6.0,0.658211,0.939873,0.470801,1.19386,inf,0.02018,-0.2341,0.475523,-2.16887,-0.576231,,0.949773,DO_mg.L,train,2,rnn,4,1,200
6.5,0.662187,0.943412,0.70178,0.582031,inf,0.019198,-0.270856,0.220355,-5.801546,-2.325278,,0.955495,DO_mg.L,train,2,rnn,4,1,200
7.0,0.531176,0.965927,0.659009,0.444934,inf,-0.015078,-0.232324,0.127732,-3.867925,-2479.536587,,0.966893,DO_mg.L,train,2,rnn,4,1,200
7.5,0.509458,0.970121,0.347535,0.394777,inf,-0.020915,-0.10453,0.104529,-0.146374,-17720.909634,,0.9749,DO_mg.L,train,2,rnn,4,1,200
8.0,0.396605,0.982648,0.281429,,inf,-0.064691,-0.12006,,0.363611,,,0.982417,DO_mg.L,train,2,rnn,4,1,200
8.5,0.380789,0.984465,0.26082,,inf,-0.073065,-0.114708,,0.483691,,,0.980774,DO_mg.L,train,2,rnn,4,1,200
9.0,0.363059,0.986288,0.302541,,inf,-0.046162,-0.120194,,0.202997,,,0.985842,DO_mg.L,train,2,rnn,4,1,200
9.5,0.375269,0.985714,0.281453,,inf,-0.012974,-0.13777,,0.39058,,,0.987046,DO_mg.L,train,2,rnn,4,1,200
10.0,0.430456,0.981439,0.242405,,inf,0.021029,-0.141934,,0.594559,,,0.983966,DO_mg.L,train,2,rnn,4,1,200
0.0,1.602171,0.020093,3.462862,1.027834,0.181697,-0.460558,-3.269927,0.548629,-9.463249,-12.010923,-0.007223,0.323989,DO_mg.L,val,2,rnn,4,1,200
0.5,1.551737,0.030742,3.341259,1.056781,0.17772,-0.371915,-3.161433,0.491164,-10.613757,-10.584279,0.016304,0.319472,DO_mg.L,val,2,rnn,4,1,200
1.0,1.52149,0.015467,3.164947,1.137245,0.177549,-0.306776,-2.969383,0.576224,-12.386652,-14.116408,-0.000737,0.304138,DO_mg.L,val,2,rnn,4,1,200
1.5,1.508792,-0.004745,3.075883,1.33185,0.179928,-0.281427,-2.887092,0.688974,-14.708119,-15.752619,-0.029305,0.287399,DO_mg.L,val,2,rnn,4,1,200
2.0,1.499147,-0.009826,3.064803,1.664343,0.182722,-0.243975,-2.93061,0.812659,-15.27113,-16.30309,-0.044731,0.272669,DO_mg.L,val,2,rnn,4,1,200
2.5,1.510285,-0.008158,3.030322,1.788084,0.186897,-0.306758,-2.894057,0.895682,-17.808306,-14.744371,-0.053838,0.296422,DO_mg.L,val,2,rnn,4,1,200
3.0,1.543463,-0.043001,2.947625,1.901205,0.195154,-0.407703,-2.829148,0.987335,-25.389668,-12.443316,-0.115218,0.297381,DO_mg.L,val,2,rnn,4,1,200
3.5,1.521105,0.023801,2.7477,2.127704,0.202282,-0.369895,-2.658679,1.505878,-33.830692,-12.48646,-0.054253,0.340186,DO_mg.L,val,2,rnn,4,1,200
4.0,1.511211,0.06397,2.613394,2.15516,0.210556,-0.314268,-2.533919,1.470418,-97.399265,-18.884106,-0.018535,0.376676,DO_mg.L,val,2,rnn,4,1,200
4.5,1.593923,0.055186,2.755983,2.35102,0.231718,-0.279368,-2.664738,1.507313,-119.355481,-16.677108,-0.025681,0.368785,DO_mg.L,val,2,rnn,4,1,200
5.0,1.711431,0.002805,2.959865,2.636364,0.282546,-0.195323,-2.790183,1.929639,-70.032244,-19.716115,-0.156829,0.37836,DO_mg.L,val,2,rnn,4,1,200
5.5,1.959047,-0.122637,2.912649,2.702389,0.395664,-0.097252,-2.596864,2.155515,-55.791824,-12.997844,-0.540727,0.41767,DO_mg.L,val,2,rnn,4,1,200
6.0,2.599034,-0.660481,4.050732,3.414531,0.922778,-0.027928,-3.507409,2.39383,-53.763104,-43.259212,-4.098908,0.274782,DO_mg.L,val,2,rnn,4,1,200
6.5,2.786376,-0.814768,4.355431,2.809041,inf,0.011714,-3.450577,1.751254,-43.514139,-34.38743,,0.258491,DO_mg.L,val,2,rnn,4,1,200
7.0,2.903764,-0.776077,4.415136,2.544005,inf,0.056268,-3.40645,1.556791,-58.078603,-18.977311,,0.278293,DO_mg.L,val,2,rnn,4,1,200
7.5,2.745837,-0.695364,3.214602,2.563346,inf,0.198154,-2.052048,1.70816,-130.400233,-16.595749,,0.321696,DO_mg.L,val,2,rnn,4,1,200
8.0,2.664898,-0.575984,2.805251,2.069931,inf,0.365415,-1.670687,1.259128,-84.819655,-16.15428,,0.360297,DO_mg.L,val,2,rnn,4,1,200
8.5,2.609293,-0.420662,2.414895,1.709073,inf,0.528925,-1.461328,1.118744,-41.717483,-16.487082,,0.408103,DO_mg.L,val,2,rnn,4,1,200
9.0,2.313467,-0.062125,1.270234,1.569153,inf,0.651442,-0.997321,1.173954,-10.288201,-199.890814,,0.515363,DO_mg.L,val,2,rnn,4,1,200
9.5,2.322073,-0.007247,1.390395,,inf,0.827128,-1.045351,,-10.286159,,,0.503,DO_mg.L,val,2,rnn,4,1,200
10.0,2.337967,0.014278,1.499161,,inf,1.068207,-1.185929,,-12.548905,,,0.441319,DO_mg.L,val,2,rnn,4,1,200
0.0,0.517915,0.913708,0.365889,0.434444,0.067501,-0.007692,-0.071167,-0.224773,0.588299,0.84379,0.929961,0.929387,DO_mg.L,train,2,rnn,4,2,200
0.5,0.35729,0.964682,0.521028,0.290453,0.046314,-0.026321,-0.16955,-0.111635,0.486395,0.930746,0.971742,0.981365,DO_mg.L,train,2,rnn,4,2,200
1.0,0.304135,0.974515,0.315547,0.355743,0.04203,0.062842,-0.023409,-0.009322,0.757339,0.887414,0.977676,0.983349,DO_mg.L,train,2,rnn,4,2,200
1.5,0.291396,0.976553,0.327588,0.225656,0.037941,0.123372,0.096161,0.032055,0.724203,0.955151,0.982573,0.978338,DO_mg.L,train,2,rnn,4,2,200
2.0,0.308501,0.973682,0.378643,0.288243,0.04195,0.147987,0.090603,0.077239,0.647028,0.921209,0.979028,0.97565,DO_mg.L,train,2,rnn,4,2,200
2.5,0.337223,0.969532,0.541075,0.298893,0.04583,0.125025,-0.020996,0.07067,0.32011,0.903386,0.9759,0.979859,DO_mg.L,train,2,rnn,4,2,200
3.0,0.379642,0.9606,0.616165,0.422821,0.058124,-0.001637,-0.210631,-0.095373,0.291832,0.798921,0.959094,0.975958,DO_mg.L,train,2,rnn,4,2,200
3.5,0.387689,0.96008,0.457607,0.441884,inf,0.012485,-0.12923,-0.031391,0.591586,0.755767,,0.979666,DO_mg.L,train,2,rnn,4,2,200
4.0,0.401136,0.960563,0.491077,0.48545,inf,0.067468,-0.042414,0.080808,0.374279,0.696022,,0.977191,DO_mg.L,train,2,rnn,4,2,200
4.5,0.443541,0.959909,0.261461,0.574296,inf,0.07705,0.001351,0.002587,0.738107,0.590553,,0.96523,DO_mg.L,train,2,rnn,4,2,200
5.0,0.44506,0.964756,0.262888,0.513206,inf,0.084365,0.03808,-0.013431,0.583976,0.783986,,0.963625,DO_mg.L,train,2,rnn,4,2,200
5.5,0.519429,0.957463,0.276392,0.474935,inf,0.062693,-0.03904,-0.075532,0.35195,0.81114,,0.960724,DO_mg.L,train,2,rnn,4,2,200
6.0,0.556967,0.956947,0.443103,0.59679,inf,0.019431,-0.118095,-0.048799,-1.806984,0.606127,,0.957885,DO_mg.L,train,2,rnn,4,2,200
6.5,0.559479,0.959604,0.394471,0.414347,inf,0.053966,-0.029736,0.077653,-1.148998,-0.685245,,0.967727,DO_mg.L,train,2,rnn,4,2,200
7.0,0.53068,0.965991,0.383213,0.264177,inf,0.094511,0.005318,0.083971,-0.646043,-873.470631,,0.971501,DO_mg.L,train,2,rnn,4,2,200
7.5,0.679612,0.946829,0.268146,0.57791,inf,0.096785,0.058051,0.116663,0.317547,-37976.631934,,0.965891,DO_mg.L,train,2,rnn,4,2,200
8.0,0.362144,0.985533,0.23304,,inf,0.003797,0.041399,,0.563639,,,0.984268,DO_mg.L,train,2,rnn,4,2,200
8.5,0.357189,0.986331,0.210185,,inf,0.004233,0.064879,,0.664701,,,0.9851,DO_mg.L,train,2,rnn,4,2,200
9.0,0.37356,0.985483,0.2481,,inf,0.032354,0.063137,,0.464022,,,0.984404,DO_mg.L,train,2,rnn,4,2,200
9.5,0.346168,0.987844,0.235157,,inf,0.038969,0.075836,,0.574576,,,0.983447,DO_mg.L,train,2,rnn,4,2,200
10.0,0.397406,0.98418,0.199491,,inf,0.066321,0.105128,,0.725406,,,0.976673,DO_mg.L,train,2,rnn,4,2,200
0.0,1.724402,-0.135126,2.330018,2.128596,0.224747,-0.022708,-2.199705,0.627987,-3.737123,-54.801793,-0.541051,0.440345,DO_mg.L,val,2,rnn,4,2,200
0.5,1.6672,-0.118867,2.071649,2.389761,0.218884,0.12008,-1.917882,0.997027,-3.464622,-58.239049,-0.492161,0.450696,DO_mg.L,val,2,rnn,4,2,200
1.0,1.546417,-0.017057,1.836023,2.407949,0.198315,0.213442,-1.662995,1.436479,-3.505005,-66.769626,-0.248516,0.473814,DO_mg.L,val,2,rnn,4,2,200
1.5,1.524605,-0.025916,1.818912,2.494663,0.193146,0.299245,-1.69401,1.866613,-4.492977,-57.775466,-0.186102,0.432013,DO_mg.L,val,2,rnn,4,2,200
2.0,1.546776,-0.07501,1.891309,2.690801,0.195672,0.392223,-1.781986,2.043961,-5.196374,-44.227361,-0.198069,0.359058,DO_mg.L,val,2,rnn,4,2,200
2.5,1.560672,-0.076549,1.907996,2.780513,0.196528,0.411085,-1.811294,2.260458,-6.456361,-37.071423,-0.165252,0.307641,DO_mg.L,val,2,rnn,4,2,200
3.0,1.542818,-0.042128,1.913787,2.725626,0.196711,0.309776,-1.809773,2.278866,-10.1244,-26.630012,-0.133081,0.27963,DO_mg.L,val,2,rnn,4,2,200
3.5,1.543081,-0.00461,1.892599,2.608731,0.204942,0.332577,-1.734379,1.987814,-15.524977,-19.273748,-0.082161,0.320563,DO_mg.L,val,2,rnn,4,2,200
4.0,1.62143,-0.077546,2.097979,2.590169,0.236831,0.27438,-1.873769,1.54306,-62.413903,-27.721241,-0.288593,0.353781,DO_mg.L,val,2,rnn,4,2,200
4.5,1.881754,-0.316853,2.864069,2.954833,0.404725,0.048952,-2.46272,1.347671,-128.980965,-26.923156,-2.129072,0.3415,DO_mg.L,val,2,rnn,4,2,200
5.0,2.212684,-0.666863,3.636557,3.189393,0.600131,-0.179405,-2.871489,1.273386,-106.224106,-29.318909,-4.239667,0.314237,DO_mg.L,val,2,rnn,4,2,200
5.5,2.500011,-0.828242,3.760898,2.85895,0.866237,-0.196867,-2.80629,1.280658,-93.687468,-14.666733,-6.483063,0.28085,DO_mg.L,val,2,rnn,4,2,200
6.0,2.829409,-0.967893,4.651462,3.316855,1.219883,-0.15959,-3.331727,2.169636,-71.210427,-40.763266,-7.996814,0.222551,DO_mg.L,val,2,rnn,4,2,200
6.5,2.80332,-0.836907,3.338817,2.524141,inf,-0.203499,-2.176243,1.426932,-25.158988,-27.573295,,0.27998,DO_mg.L,val,2,rnn,4,2,200
7.0,2.777652,-0.625156,2.930625,2.414907,inf,-0.100106,-2.111105,1.387579,-25.029299,-17.001212,,0.342671,DO_mg.L,val,2,rnn,4,2,200
7.5,2.833451,-0.805282,3.421708,2.279841,inf,-0.199551,-2.475528,1.265348,-147.87705,-12.918823,,0.290296,DO_mg.L,val,2,rnn,4,2,200
8.0,2.625915,-0.530213,3.153994,2.349046,inf,0.320634,-2.157243,1.680503,-107.48387,-21.092447,,0.362292,DO_mg.L,val,2,rnn,4,2,200
8.5,2.575069,-0.383639,2.752779,2.409515,inf,0.484837,-1.915008,1.666732,-54.507519,-33.758068,,0.409417,DO_mg.L,val,2,rnn,4,2,200
9.0,2.496163,-0.236502,1.885237,2.432905,inf,0.784166,-1.492736,1.533253,-23.86504,-481.924682,,0.451355,DO_mg.L,val,2,rnn,4,2,200
9.5,2.567247,-0.231175,1.930556,,inf,1.084034,-1.529184,,-20.758774,,,0.40738,DO_mg.L,val,2,rnn,4,2,200
10.0,2.687059,-0.302063,2.039414,,inf,1.347765,-1.665322,,-24.073724,,,0.305227,DO_mg.L,val,2,rnn,4,2,200
0.0,0.541714,0.893594,0.451632,0.33548,0.06531,-0.107356,-0.290706,-0.171035,0.722712,0.928094,0.921014,0.944599,DO_mg.L,train,2,rnn,5,1,200
0.5,0.381795,0.95482,0.77669,0.317,0.045606,-0.13154,-0.495549,-0.106465,0.221188,0.938201,0.967572,0.960204,DO_mg.L,train,2,rnn,5,1,200
1.0,0.320167,0.967589,0.52307,0.362026,0.042256,-0.042014,-0.255542,-0.038869,0.53062,0.916855,0.972785,0.979105,DO_mg.L,train,2,rnn,5,1,200
1.5,0.280154,0.974804,0.38753,0.243376,0.035407,0.025501,-0.067148,-0.010402,0.705912,0.962876,0.981628,0.987115,DO_mg.L,train,2,rnn,5,1,200
2.0,0.28741,0.973254,0.329711,0.272355,0.037871,0.064936,-0.010849,0.042006,0.790038,0.949696,0.979223,0.983919,DO_mg.L,train,2,rnn,5,1,200
2.5,0.293535,0.972777,0.342233,0.276849,0.038885,0.056192,-0.025893,0.051495,0.756552,0.94633,0.978847,0.985201,DO_mg.L,train,2,rnn,5,1,200
3.0,0.335568,0.964724,0.501149,0.36431,0.044326,-0.035239,-0.246052,-0.01901,0.476495,0.901716,0.971937,0.980071,DO_mg.L,train,2,rnn,5,1,200
3.5,0.403164,0.950421,0.541202,0.612245,inf,-0.043568,-0.263277,0.112336,0.328689,0.70693,,0.962689,DO_mg.L,train,2,rnn,5,1,200
4.0,0.429612,0.947427,0.653189,0.630344,inf,0.029169,-0.23901,0.275471,-0.679608,0.646593,,0.954674,DO_mg.L,train,2,rnn,5,1,200
4.5,0.456623,0.946351,0.538084,0.666069,inf,0.035344,-0.201702,0.252043,-0.525717,0.571418,,0.963003,DO_mg.L,train,2,rnn,5,1,200
5.0,0.490449,0.944859,0.429046,0.589573,inf,0.037097,-0.230575,0.141881,0.014718,0.700966,,0.968799,DO_mg.L,train,2,rnn,5,1,200
5.5,0.526931,0.944328,0.440166,0.623714,inf,0.046916,-0.234599,0.217914,-0.418841,0.674476,,0.961886,DO_mg.L,train,2,rnn,5,1,200
6.0,0.581857,0.943031,0.532043,0.77465,inf,0.098298,-0.232144,0.371048,-2.198063,0.450267,,0.954475,DO_mg.L,train,2,rnn,5,1,200
6.5,0.663422,0.934834,0.517745,1.006248,inf,0.173679,-0.069728,0.404993,-2.458553,-0.653603,,0.952405,DO_mg.L,train,2,rnn,5,1,200
7.0,0.62594,0.946962,0.384827,0.854763,inf,0.20586,0.040924,0.347119,-0.648108,-3.669941,,0.952456,DO_mg.L,train,2,rnn,5,1,200
7.5,0.736987,0.929266,0.392913,1.342662,inf,0.207771,0.083785,0.504964,-0.444315,-478.802422,,0.944609,DO_mg.L,train,2,rnn,5,1,200
8.0,0.451985,0.974393,0.357771,0.606905,inf,0.107631,0.096061,0.292062,-0.018705,-745.817081,,0.973102,DO_mg.L,train,2,rnn,5,1,200
8.5,0.412851,0.979553,0.309502,0.547706,inf,0.104379,0.109044,0.290249,0.262182,-5666.462792,,0.974033,DO_mg.L,train,2,rnn,5,1,200
9.0,0.431464,0.978774,0.237785,,inf,0.136085,0.105421,,0.510116,,,0.964955,DO_mg.L,train,2,rnn,5,1,200
9.5,0.466529,0.976441,0.265805,,inf,0.158188,0.087908,,0.44794,,,0.957537,DO_mg.L,train,2,rnn,5,1,200
10.0,0.559804,0.967156,0.220777,,inf,0.198867,0.084223,,0.652092,,,0.94465,DO_mg.L,train,2,rnn,5,1,200
0.0,1.500094,0.438555,1.688551,2.673413,0.209643,0.240604,-1.564024,2.415704,-20.18774,-7.251866,0.428114,0.499095,DO_mg.L,val,2,rnn,5,1,200
0.5,1.469931,0.473083,1.675639,2.704238,0.20887,0.216789,-1.567341,2.478446,-15.913061,-7.976692,0.45438,0.509686,DO_mg.L,val,2,rnn,5,1,200
1.0,1.48878,0.479378,1.677533,2.648755,0.216683,0.278715,-1.557105,2.426638,-13.919166,-8.192751,0.454058,0.51056,DO_mg.L,val,2,rnn,5,1,200
1.5,1.484423,0.488962,1.646146,2.592624,0.219266,0.308755,-1.49292,2.389415,-10.877926,-8.561379,0.461638,0.518491,DO_mg.L,val,2,rnn,5,1,200
2.0,1.511395,0.473463,1.668401,2.491341,0.224283,0.362781,-1.532625,2.319147,-10.319674,-8.472751,0.44827,0.516429,DO_mg.L,val,2,rnn,5,1,200
2.5,1.527562,0.481078,1.772313,2.584406,0.227919,0.346733,-1.6135,2.373264,-10.472049,-11.185799,0.45169,0.520279,DO_mg.L,val,2,rnn,5,1,200
