Depth_m,Temp_C,datetime,DO_mg.L
4.5,18.769,2019-04-27T02:00:00Z,8.289
5,18.73,2019-04-27T02:00:00Z,8.069
5.5,18.598,2019-04-27T02:00:00Z,7.962
6,18.615,2019-04-27T02:00:00Z,7.957
6.5,18.55,2019-04-27T02:00:00Z,7.889
7,18.616,2019-04-27T02:00:00Z,7.857
7.5,18.546,2019-04-27T02:00:00Z,7.855
8,18.414,2019-04-27T02:00:00Z,7.747
8.5,18.305,2019-04-27T02:00:00Z,7.511
9,18.359,2019-04-27T02:00:00Z,7.347
9.5,18.336,2019-04-27T02:00:00Z,7.313
10,18.302,2019-04-27T02:00:00Z,7.304
0,19.585,2019-04-27T04:00:00Z,9.965
0.5,19.525,2019-04-27T04:00:00Z,9.91
1,19.402,2019-04-27T04:00:00Z,9.702
1.5,19.449,2019-04-27T04:00:00Z,9.608
2,19.331,2019-04-27T04:00:00Z,9.325
2.5,19.246,2019-04-27T04:00:00Z,9.177
3,19.142,2019-04-27T04:00:00Z,8.971
3.5,19.034,2019-04-27T04:00:00Z,8.828
4,18.935,2019-04-27T04:00:00Z,8.68
4.5,18.898,2019-04-27T04:00:00Z,8.532
5,18.75,2019-04-27T04:00:00Z,8.322
5.5,18.848,2019-04-27T04:00:00Z,8.241
6,18.735,2019-04-27T04:00:00Z,8.097
6.5,18.544,2019-04-27T04:00:00Z,7.942
7,18.595,2019-04-27T04:00:00Z,7.996
7.5,18.602,2019-04-27T04:00:00Z,7.96
8,18.52,2019-04-27T04:00:00Z,7.957
8.5,18.557,2019-04-27T04:00:00Z,7.858
9,18.376,2019-04-27T04:00:00Z,7.688
9.5,18.424,2019-04-27T04:00:00Z,7.586
10,18.347,2019-04-27T04:00:00Z,7.518
0,19.283,2019-04-27T06:00:00Z,9.553
0.5,19.256,2019-04-27T06:00:00Z,9.623
1,19.341,2019-04-27T06:00:00Z,9.628
1.5,19.32,2019-04-27T06:00:00Z,9.565
2,19.291,2019-04-27T06:00:00Z,9.415
2.5,19.167,2019-04-27T06:00:00Z,9.203
3,19.235,2019-04-27T06:00:00Z,9.119
3.5,19.003,2019-04-27T06:00:00Z,8.895
4,19.106,2019-04-27T06:00:00Z,8.743
4.5,19.035,2019-04-27T06:00:00Z,8.608
5,18.971,2019-04-27T06:00:00Z,8.599
5.5,18.938,2019-04-27T06:00:00Z,8.462
6,18.757,2019-04-27T06:00:00Z,8.242
6.5,18.626,2019-04-27T06:00:00Z,8.022
7,18.54,2019-04-27T06:00:00Z,7.939
7.5,18.563,2019-04-27T06:00:00Z,7.907
8,18.612,2019-04-27T06:00:00Z,7.868
8.5,18.625,2019-04-27T06:00:00Z,7.8
9,18.434,2019-04-27T06:00:00Z,7.73
9.5,18.453,2019-04-27T06:00:00Z,7.625
10,18.416,2019-04-27T06:00:00Z,7.556
0,19.318,2019-04-27T08:00:00Z,9.895
0.5,19.353,2019-04-27T08:00:00Z,10.029
1,19.302,2019-04-27T08:00:00Z,9.972
1.5,19.333,2019-04-27T08:00:00Z,9.976
2,19.341,2019-04-27T08:00:00Z,9.909
2.5,19.276,2019-04-27T08:00:00Z,9.839
3,19.266,2019-04-27T08:00:00Z,9.626
3.5,19.163,2019-04-27T08:00:00Z,9.276
4,19.221,2019-04-27T08:00:00Z,9.124
4.5,19.191,2019-04-27T08:00:00Z,8.984
5,19.102,2019-04-27T08:00:00Z,8.846
5.5,19.072,2019-04-27T08:00:00Z,8.699
6,18.887,2019-04-27T08:00:00Z,8.615
6.5,18.768,2019-04-27T08:00:00Z,8.327
7,18.716,2019-04-27T08:00:00Z,8.099
7.5,18.574,2019-04-27T08:00:00Z,8.016
8,18.602,2019-04-27T08:00:00Z,8.004
8.5,18.557,2019-04-27T08:00:00Z,7.963
9,18.407,2019-04-27T08:00:00Z,7.86
9.5,18.483,2019-04-27T08:00:00Z,7.66
10,18.388,2019-04-27T08:00:00Z,7.49
0,19.31,2019-04-27T10:00:00Z,9.677
0.5,19.331,2019-04-27T10:00:00Z,9.688
1,19.331,2019-04-27T10:00:00Z,9.626
1.5,19.338,2019-04-27T10:00:00Z,9.632
2,19.127,2019-04-27T10:00:00Z,9.637
2.5,19.151,2019-04-27T10:00:00Z,9.638
3,19.155,2019-04-27T10:00:00Z,9.572
3.5,19.175,2019-04-27T10:00:00Z,9.568
4,19.126,2019-04-27T10:00:00Z,9.502
4.5,19.03,2019-04-27T10:00:00Z,9.288
5,19.02,2019-04-27T10:00:00Z,8.988
5.5,18.945,2019-04-27T10:00:00Z,8.636
6,18.856,2019-04-27T10:00:00Z,8.343
6.5,18.641,2019-04-27T10:00:00Z,8.125
7,18.607,2019-04-27T10:00:00Z,7.986
7.5,18.513,2019-04-27T10:00:00Z,7.975
8,18.433,2019-04-27T10:00:00Z,7.807
8.5,18.37,2019-04-27T10:00:00Z,7.604
9,18.181,2019-04-27T10:00:00Z,7.458
9.5,18.067,2019-04-27T10:00:00Z,7.182
10,18.037,2019-04-27T10:00:00Z,7.046
0,19.149,2019-04-27T12:00:00Z,9.46
0.5,19.168,2019-04-27T12:00:00Z,9.54
1,19.209,2019-04-27T12:00:00Z,9.48
1.5,19.183,2019-04-27T12:00:00Z,9.484
2,19.174,2019-04-27T12:00:00Z,9.486
2.5,19.189,2019-04-27T12:00:00Z,9.351
3,19.224,2019-04-27T12:00:00Z,9.346
3.5,19.19,2019-04-27T12:00:00Z,9.201
4,19.084,2019-04-27T12:00:00Z,9.048
4.5,19.04,2019-04-27T12:00:00Z,8.84
5,18.92,2019-04-27T12:00:00Z,8.552
5.5,18.651,2019-04-27T12:00:00Z,8.119
6,18.542,2019-04-27T12:00:00Z,7.95
6.5,18.506,2019-04-27T12:00:00Z,7.913
7,18.451,2019-04-27T12:00:00Z,7.839
7.5,18.291,2019-04-27T12:00:00Z,7.56
8,18.169,2019-04-27T12:00:00Z,7.328
8.5,18.076,2019-04-27T12:00:00Z,7.189
9,17.939,2019-04-27T12:00:00Z,7.015
9.5,17.829,2019-04-27T12:00:00Z,6.844
10,17.82,2019-04-27T12:00:00Z,6.677
0,19.349,2019-04-27T14:00:00Z,9.936
0.5,19.207,2019-04-27T14:00:00Z,9.679
1,19.192,2019-04-27T14:00:00Z,9.467
1.5,19.149,2019-04-27T14:00:00Z,9.472
2,19.176,2019-04-27T14:00:00Z,9.478
2.5,19.132,2019-04-27T14:00:00Z,9.27
3,19.054,2019-04-27T14:00:00Z,8.801
3.5,18.759,2019-04-27T14:00:00Z,8.205
4,18.519,2019-04-27T14:00:00Z,7.959
4.5,18.554,2019-04-27T14:00:00Z,7.923
5,18.512,2019-04-27T14:00:00Z,7.99
5.5,18.498,2019-04-27T14:00:00Z,7.959
6,18.453,2019-04-27T14:00:00Z,7.858
6.5,18.258,2019-04-27T14:00:00Z,7.623
7,18.333,2019-04-27T14:00:00Z,7.421
7.5,18.263,2019-04-27T14:00:00Z,7.353
8,18.258,2019-04-27T14:00:00Z,7.283
8.5,18.253,2019-04-27T14:00:00Z,7.346
9,18.209,2019-04-27T14:00:00Z,7.373
9.5,18.229,2019-04-27T14:00:00Z,7.301
10,17.945,2019-04-27T14:00:00Z,6.894
0,19.389,2019-04-27T16:00:00Z,9.639
0.5,19.348,2019-04-27T16:00:00Z,9.636
1,19.182,2019-04-27T16:00:00Z,9.295
1.5,18.766,2019-04-27T16:00:00Z,8.319
2,18.724,2019-04-27T16:00:00Z,8.155
2.5,18.544,2019-04-27T16:00:00Z,8.005
3,18.562,2019-04-27T16:00:00Z,8.089
3.5,18.525,2019-04-27T16:00:00Z,8.101
4,18.603,2019-04-27T16:00:00Z,8.105
4.5,18.617,2019-04-27T16:00:00Z,8.034
5,18.529,2019-04-27T16:00:00Z,8.111
5.5,18.441,2019-04-27T16:00:00Z,8.048
6,18.473,2019-04-27T16:00:00Z,7.921
6.5,18.433,2019-04-27T16:00:00Z,7.748
7,18.342,2019-04-27T16:00:00Z,7.582
7.5,18.304,2019-04-27T16:00:00Z,7.444
8,18.276,2019-04-27T16:00:00Z,7.477
8.5,18.163,2019-04-27T16:00:00Z,7.5
9,18.221,2019-04-27T16:00:00Z,7.434
9.5,18.082,2019-04-27T16:00:00Z,7.23
10,18.099,2019-04-27T16:00:00Z,7.062
0,19.228,2019-04-27T18:00:00Z,8.646
0.5,19.018,2019-04-27T18:00:00Z,8.645
1,19.036,2019-04-27T18:00:00Z,8.622
1.5,18.886,2019-04-27T18:00:00Z,8.545
2,18.853,2019-04-27T18:00:00Z,8.393
2.5,18.741,2019-04-27T18:00:00Z,7.944
3,18.548,2019-04-27T18:00:00Z,8.038
3.5,18.508,2019-04-27T18:00:00Z,8.037
4,18.54,2019-04-27T18:00:00Z,7.985
4.5,18.572,2019-04-27T18:00:00Z,7.988
5,18.608,2019-04-27T18:00:00Z,7.879
5.5,18.445,2019-04-27T18:00:00Z,7.793
6,18.386,2019-04-27T18:00:00Z,7.725
6.5,18.381,2019-04-27T18:00:00Z,7.519
7,18.395,2019-04-27T18:00:00Z,7.455
7.5,18.253,2019-04-27T18:00:00Z,7.548
8,18.304,2019-04-27T18:00:00Z,7.587
8.5,18.304,2019-04-27T18:00:00Z,7.58
9,18.174,2019-04-27T18:00:00Z,7.437
9.5,18.237,2019-04-27T18:00:00Z,7.309
10,18.049,2019-04-27T18:00:00Z,6.973
0,19.966,2019-04-27T20:00:00Z,9.923
0.5,19.669,2019-04-27T20:00:00Z,9.702
1,19.398,2019-04-27T20:00:00Z,9.458
1.5,19.194,2019-04-27T20:00:00Z,9.139
2,19.085,2019-04-27T20:00:00Z,8.998
2.5,19.117,2019-04-27T20:00:00Z,8.846
3,19.006,2019-04-27T20:00:00Z,8.846
3.5,19.105,2019-04-27T20:00:00Z,8.793
4,18.901,2019-04-27T20:00:00Z,8.659
4.5,18.944,2019-04-27T20:00:00Z,8.581
5,18.93,2019-04-27T20:00:00Z,8.563
5.5,18.883,2019-04-27T20:00:00Z,8.433
6,18.693,2019-04-27T20:00:00Z,8.145
6.5,18.732,2019-04-27T20:00:00Z,7.962
7,18.618,2019-04-27T20:00:00Z,7.828
7.5,18.529,2019-04-27T20:00:00Z,7.795
8,18.537,2019-04-27T20:00:00Z,7.856
8.5,18.534,2019-04-27T20:00:00Z,7.887
9,18.26,2019-04-27T20:00:00Z,7.584
9.5,18.274,2019-04-27T20:00:00Z,7.413
10,18.034,2019-04-27T20:00:00Z,7.165
0,20.027,2019-04-27T22:00:00Z,10.248
0.5,19.941,2019-04-27T22:00:00Z,10.206
1,19.414,2019-04-27T22:00:00Z,9.461
1.5,19.309,2019-04-27T22:00:00Z,9.345
2,19.321,2019-04-27T22:00:00Z,9.2
2.5,19.357,2019-04-27T22:00:00Z,9.133
3,19.312,2019-04-27T22:00:00Z,9.004
3.5,19.188,2019-04-27T22:00:00Z,8.998
4,19.235,2019-04-27T22:00:00Z,8.928
4.5,19.149,2019-04-27T22:00:00Z,8.939
5,19.128,2019-04-27T22:00:00Z,8.997
5.5,19.229,2019-04-27T22:00:00Z,8.96
6,19.125,2019-04-27T22:00:00Z,8.82
6.5,19.15,2019-04-27T22:00:00Z,8.815
7,18.816,2019-04-27T22:00:00Z,8.442
7.5,18.841,2019-04-27T22:00:00Z,8.28
8,18.718,2019-04-27T22:00:00Z,8.071
8.5,18.631,2019-04-27T22:00:00Z,8.122
9,18.484,2019-04-27T22:00:00Z,7.885
9.5,18.482,2019-04-27T22:00:00Z,7.34
10,18.23,2019-04-27T22:00:00Z,7.102
0,20.488,2019-04-28T00:00:00Z,10.453
0.5,19.773,2019-04-28T00:00:00Z,10.146
1,19.636,2019-04-28T00:00:00Z,10.012
1.5,19.733,2019-04-28T00:00:00Z,9.876
2,19.661,2019-04-28T00:00:00Z,9.815
2.5,19.653,2019-04-28T00:00:00Z,9.876
3,19.631,2019-04-28T00:00:00Z,9.815
3.5,19.589,2019-04-28T00:00:00Z,9.824
4,19.52,2019-04-28T00:00:00Z,9.824
4.5,19.494,2019-04-28T00:00:00Z,9.812
5,19.373,2019-04-28T00:00:00Z,9.174
5.5,19.267,2019-04-28T00:00:00Z,9.039
6,19.318,2019-04-28T00:00:00Z,9.032
6.5,19.36,2019-04-28T00:00:00Z,9.032
7,19.029,2019-04-28T00:00:00Z,8.793
7.5,19.061,2019-04-28T00:00:00Z,8.588
8,18.967,2019-04-28T00:00:00Z,8.511
8.5,18.998,2019-04-28T00:00:00Z,8.073
9,18.484,2019-04-28T00:00:00Z,7.748
9.5,18.443,2019-04-28T00:00:00Z,7.583
10,18.302,2019-04-28T00:00:00Z,7.408
0,19.905,2019-04-28T02:00:00Z,10.241
0.5,19.916,2019-04-28T02:00:00Z,10.239
1,19.884,2019-04-28T02:00:00Z,10.247
1.5,19.966,2019-04-28T02:00:00Z,10.181
2,19.799,2019-04-28T02:00:00Z,10.039
2.5,19.797,2019-04-28T02:00:00Z,9.76
3,19.853,2019-04-28T02:00:00Z,9.684
3.5,19.724,2019-04-28T02:00:00Z,9.614
4,19.641,2019-04-28T02:00:00Z,9.606
4.5,19.694,2019-04-28T02:00:00Z,9.542
5,19.633,2019-04-28T02:00:00Z,9.546
5.5,19.748,2019-04-28T02:00:00Z,9.544
6,19.547,2019-04-28T02:00:00Z,9.554
6.5,19.292,2019-04-28T02:00:00Z,9.254
7,19.215,2019-04-28T02:00:00Z,8.819
7.5,19.244,2019-04-28T02:00:00Z,8.756
8,18.542,2019-04-28T02:00:00Z,8.364
8.5,18.389,2019-04-28T02:00:00Z,7.796
9,18.448,2019-04-28T02:00:00Z,7.656
9.5,18.259,2019-04-28T02:00:00Z,7.614
10,18.184,2019-04-28T02:00:00Z,7.104
0,19.879,2019-04-28T04:00:00Z,10.207
0.5,19.89,2019-04-28T04:00:00Z,10.206
1,19.908,2019-04-28T04:00:00Z,10.055
1.5,19.796,2019-04-28T04:00:00Z,9.901
2,19.753,2019-04-28T04:00:00Z,9.773
2.5,19.846,2019-04-28T04:00:00Z,9.707
3,19.87,2019-04-28T04:00:00Z,9.701
3.5,19.532,2019-04-28T04:00:00Z,9.396
4,19.402,2019-04-28T04:00:00Z,9.256
4.5,19.487,2019-04-28T04:00:00Z,9.258
5,19.448,2019-04-28T04:00:00Z,9.248
5.5,19.389,2019-04-28T04:00:00Z,9.027
6,19.311,2019-04-28T04:00:00Z,8.952
6.5,19.187,2019-04-28T04:00:00Z,8.88
7,19.079,2019-04-28T04:00:00Z,8.658
7.5,19.094,2019-04-28T04:00:00Z,8.584
8,18.821,2019-04-28T04:00:00Z,8.212
8.5,18.616,2019-04-28T04:00:00Z,7.859
9,18.394,2019-04-28T04:00:00Z,7.614
9.5,18.006,2019-04-28T04:00:00Z,6.965
10,17.927,2019-04-28T04:00:00Z,6.498
0,19.471,2019-04-28T06:00:00Z,9.316
0.5,19.495,2019-04-28T06:00:00Z,9.321
1,19.441,2019-04-28T06:00:00Z,9.323
1.5,19.387,2019-04-28T06:00:00Z,9.258
2,19.426,2019-04-28T06:00:00Z,9.258
2.5,19.409,2019-04-28T06:00:00Z,9.108
3,19.201,2019-04-28T06:00:00Z,8.874
3.5,19.04,2019-04-28T06:00:00Z,8.804
4,19.022,2019-04-28T06:00:00Z,8.658
4.5,18.82,2019-04-28T06:00:00Z,8.222
5,18.516,2019-04-28T06:00:00Z,7.828
5.5,18.55,2019-04-28T06:00:00Z,7.631
6,18.582,2019-04-28T06:00:00Z,7.559
6.5,18.477,2019-04-28T06:00:00Z,7.356
7,18.491,2019-04-28T06:00:00Z,7.286
7.5,18.289,2019-04-28T06:00:00Z,7.078
8,18.246,2019-04-28T06:00:00Z,7.011
8.5,18.223,2019-04-28T06:00:00Z,6.941
9,18.242,2019-04-28T06:00:00Z,6.944
9.5,18.011,2019-04-28T06:00:00Z,6.907
10,18.088,2019-04-28T06:00:00Z,6.902
0,19.609,2019-04-28T08:00:00Z,9.4
0.5,19.421,2019-04-28T08:00:00Z,9.323
1,19.448,2019-04-28T08:00:00Z,9.258
1.5,19.443,2019-04-28T08:00:00Z,9.237
2,19.492,2019-04-28T08:00:00Z,9.267
2.5,19.605,2019-04-28T08:00:00Z,9.208
3,19.458,2019-04-28T08:00:00Z,8.975
3.5,19.209,2019-04-28T08:00:00Z,8.458
4,19.073,2019-04-28T08:00:00Z,8.38
4.5,18.994,2019-04-28T08:00:00Z,8.239
5,18.764,2019-04-28T08:00:00Z,8.02
5.5,18.838,2019-04-28T08:00:00Z,7.874
6,18.662,2019-04-28T08:00:00Z,7.708
6.5,18.579,2019-04-28T08:00:00Z,7.506
7,18.529,2019-04-28T08:00:00Z,7.407
7.5,18.542,2019-04-28T08:00:00Z,7.372
8,18.526,2019-04-28T08:00:00Z,7.368
8.5,18.417,2019-04-28T08:00:00Z,7.23
9,18.484,2019-04-28T08:00:00Z,7.132
9.5,18.48,2019-04-28T08:00:00Z,7.13
10,18.311,2019-04-28T08:00:00Z,7.092
0,19.299,2019-04-28T10:00:00Z,8.956
0.5,19.268,2019-04-28T10:00:00Z,8.891
1,19.29,2019-04-28T10:00:00Z,8.759
1.5,19.244,2019-04-28T10:00:00Z,8.697
2,19.335,2019-04-28T10:00:00Z,8.635
2.5,19.337,2019-04-28T10:00:00Z,8.635
3,19.318,2019-04-28T10:00:00Z,8.631
3.5,19.351,2019-04-28T10:00:00Z,8.632
4,19.149,2019-04-28T10:00:00Z,8.689
4.5,19.361,2019-04-28T10:00:00Z,8.692
5,19.225,2019-04-28T10:00:00Z,8.753
5.5,19.249,2019-04-28T10:00:00Z,8.68
6,19.23,2019-04-28T10:00:00Z,8.607
6.5,19.133,2019-04-28T10:00:00Z,8.47
7,19.183,2019-04-28T10:00:00Z,8.466
7.5,19.128,2019-04-28T10:00:00Z,8.464
8,19.019,2019-04-28T10:00:00Z,8.329
8.5,18.969,2019-04-28T10:00:00Z,8.169
9,18.83,2019-04-28T10:00:00Z,7.944
9.5,18.73,2019-04-28T10:00:00Z,7.774
10,18.603,2019-04-28T10:00:00Z,7.572
0,19.354,2019-04-28T12:00:00Z,8.825
0.5,19.331,2019-04-28T12:00:00Z,8.833
1,19.316,2019-04-28T12:00:00Z,8.829
1.5,19.264,2019-04-28T12:00:00Z,8.745
2,19.322,2019-04-28T12:00:00Z,8.68
2.5,19.331,2019-04-28T12:00:00Z,8.676
3,19.237,2019-04-28T12:00:00Z,8.611
3.5,19.15,2019-04-28T12:00:00Z,8.673
4,19.167,2019-04-28T12:00:00Z,8.681
4.5,19.168,2019-04-28T12:00:00Z,8.747
5,19.239,2019-04-28T12:00:00Z,8.744
5.5,19.133,2019-04-28T12:00:00Z,8.695
6,19.235,2019-04-28T12:00:00Z,8.754
6.5,19.213,2019-04-28T12:00:00Z,8.678
7,19.039,2019-04-28T12:00:00Z,8.532
7.5,19.059,2019-04-28T12:00:00Z,8.466
8,19.106,2019-04-28T12:00:00Z,8.528
8.5,19.034,2019-04-28T12:00:00Z,8.596
9,19.044,2019-04-28T12:00:00Z,8.591
9.5,19.087,2019-04-28T12:00:00Z,8.529
10,18.539,2019-04-28T12:00:00Z,7.489
0,19.414,2019-04-28T14:00:00Z,9.252
0.5,19.615,2019-04-28T14:00:00Z,9.259
1,19.395,2019-04-28T14:00:00Z,9.265
1.5,19.447,2019-04-28T14:00:00Z,9.196
2,19.402,2019-04-28T14:00:00Z,9.132
2.5,19.387,2019-04-28T14:00:00Z,9.069
3,19.395,2019-04-28T14:00:00Z,9.057
3.5,19.392,2019-04-28T14:00:00Z,8.982
4,19.305,2019-04-28T14:00:00Z,8.917
4.5,19.273,2019-04-28T14:00:00Z,8.851
5,19.257,2019-04-28T14:00:00Z,8.775
5.5,19.299,2019-04-28T14:00:00Z,8.779
6,19.208,2019-04-28T14:00:00Z,8.708
6.5,19.172,2019-04-28T14:00:00Z,8.705
7,19.186,2019-04-28T14:00:00Z,8.64
7.5,19.149,2019-04-28T14:00:00Z,8.702
8,18.759,2019-04-28T14:00:00Z,8.091
8.5,18.327,2019-04-28T14:00:00Z,7.453
9,18.353,2019-04-28T14:00:00Z,7.25
9.5,18.282,2019-04-28T14:00:00Z,7.147
10,18.286,2019-04-28T14:00:00Z,7.047
0,19.666,2019-04-28T16:00:00Z,9.358
0.5,19.709,2019-04-28T16:00:00Z,9.488
1,19.428,2019-04-28T16:00:00Z,9.361
1.5,19.441,2019-04-28T16:00:00Z,9.158
2,19.279,2019-04-28T16:00:00Z,8.881
2.5,19.372,2019-04-28T16:00:00Z,8.884
3,19.342,2019-04-28T16:00:00Z,8.819
3.5,19.374,2019-04-28T16:00:00Z,8.758
4,19.303,2019-04-28T16:00:00Z,8.763
4.5,19.369,2019-04-28T16:00:00Z,8.69
5,19.17,2019-04-28T16:00:00Z,8.701
5.5,19.166,2019-04-28T16:00:00Z,8.639
6,19.169,2019-04-28T16:00:00Z,8.697
6.5,19.199,2019-04-28T16:00:00Z,8.632
7,19.148,2019-04-28T16:00:00Z,8.68
7.5,19.09,2019-04-28T16:00:00Z,8.39
8,18.687,2019-04-28T16:00:00Z,7.865
8.5,18.68,2019-04-28T16:00:00Z,7.593
9,18.531,2019-04-28T16:00:00Z,7.524
9.5,18.461,2019-04-28T16:00:00Z,7.349
10,18.053,2019-04-28T16:00:00Z,6.671
0,20.051,2019-04-28T18:00:00Z,9.39
0.5,19.391,2019-04-28T18:00:00Z,9.367
1,19.297,2019-04-28T18:00:00Z,9.129
1.5,19.339,2019-04-28T18:00:00Z,9.008
2,19.356,2019-04-28T18:00:00Z,8.815
2.5,19.375,2019-04-28T18:00:00Z,8.799
3,19.191,2019-04-28T18:00:00Z,8.679
3.5,19.132,2019-04-28T18:00:00Z,8.59
4,19.144,2019-04-28T18:00:00Z,8.537
4.5,19.226,2019-04-28T18:00:00Z,8.46
5,19.233,2019-04-28T18:00:00Z,8.465
5.5,19.012,2019-04-28T18:00:00Z,8.4
6,19.055,2019-04-28T18:00:00Z,8.266
6.5,18.741,2019-04-28T18:00:00Z,7.969
7,18.648,2019-04-28T18:00:00Z,7.556
7.5,18.614,2019-04-28T18:00:00Z,7.29
8,18.411,2019-04-28T18:00:00Z,7.153
8.5,18.327,2019-04-28T18:00:00Z,7.044
9,18.256,2019-04-28T18:00:00Z,6.879
9.5,18.127,2019-04-28T18:00:00Z,6.738
10,18.094,2019-04-28T18:00:00Z,6.503
0,20.068,2019-04-28T20:00:00Z,10.05
0.5,19.976,2019-04-28T20:00:00Z,10.199
1,19.579,2019-04-28T20:00:00Z,9.647
1.5,19.456,2019-04-28T20:00:00Z,9.517
2,19.468,2019-04-28T20:00:00Z,9.327
2.5,19.285,2019-04-28T20:00:00Z,9.159
3,19.209,2019-04-28T20:00:00Z,8.809
3.5,19.035,2019-04-28T20:00:00Z,8.267
4,18.621,2019-04-28T20:00:00Z,7.483
4.5,18.551,2019-04-28T20:00:00Z,7.457
5,18.403,2019-04-28T20:00:00Z,7.421
5.5,18.399,2019-04-28T20:00:00Z,7.341
6,18.47,2019-04-28T20:00:00Z,7.151
6.5,18.377,2019-04-28T20:00:00Z,7.017
7,18.34,2019-04-28T20:00:00Z,6.752
7.5,18.374,2019-04-28T20:00:00Z,6.256
8,18.298,2019-04-28T20:00:00Z,6.279
8.5,18.155,2019-04-28T20:00:00Z,6.083
9,18.164,2019-04-28T20:00:00Z,6.077
9.5,18.232,2019-04-28T20:00:00Z,6.042
10,18.227,2019-04-28T20:00:00Z,5.974
0,20.044,2019-04-28T22:00:00Z,10.343
0.5,19.727,2019-04-28T22:00:00Z,9.789
1,19.561,2019-04-28T22:00:00Z,9.647
1.5,19.555,2019-04-28T22:00:00Z,9.649
2,19.542,2019-04-28T22:00:00Z,9.515
2.5,19.186,2019-04-28T22:00:00Z,8.832
3,18.958,2019-04-28T22:00:00Z,8.166
3.5,18.864,2019-04-28T22:00:00Z,7.701
4,18.741,2019-04-28T22:00:00Z,7.395
4.5,18.716,2019-04-28T22:00:00Z,7.326
5,18.666,2019-04-28T22:00:00Z,7.23
5.5,18.651,2019-04-28T22:00:00Z,7.232
6,18.685,2019-04-28T22:00:00Z,7.232
6.5,18.679,2019-04-28T22:00:00Z,7.197
7,18.722,2019-04-28T22:00:00Z,7.196
7.5,18.506,2019-04-28T22:00:00Z,7.027
8,18.434,2019-04-28T22:00:00Z,6.761
8.5,18.386,2019-04-28T22:00:00Z,6.728
9,18.46,2019-04-28T22:00:00Z,6.658
9.5,18.444,2019-04-28T22:00:00Z,6.556
10,18.423,2019-04-28T22:00:00Z,6.452
0,20.108,2019-04-29T00:00:00Z,10.147
0.5,19.825,2019-04-29T00:00:00Z,9.646
1,19.254,2019-04-29T00:00:00Z,9.273
1.5,19.075,2019-04-29T00:00:00Z,8.383
2,19.067,2019-04-29T00:00:00Z,8.348
2.5,19.24,2019-04-29T00:00:00Z,8.365
3,19.101,2019-04-29T00:00:00Z,8.245
3.5,19.038,2019-04-29T00:00:00Z,8.1
4,19.109,2019-04-29T00:00:00Z,8.034
4.5,19.082,2019-04-29T00:00:00Z,7.884
5,19.101,2019-04-29T00:00:00Z,7.753
5.5,18.95,2019-04-29T00:00:00Z,7.52
6,18.941,2019-04-29T00:00:00Z,7.348
6.5,18.837,2019-04-29T00:00:00Z,7.343
7,18.84,2019-04-29T00:00:00Z,7.375
7.5,18.842,2019-04-29T00:00:00Z,7.404
8,18.866,2019-04-29T00:00:00Z,7.376
8.5,18.791,2019-04-29T00:00:00Z,7.344
9,18.774,2019-04-29T00:00:00Z,7.405
9.5,18.778,2019-04-29T00:00:00Z,7.404
10,18.749,2019-04-29T00:00:00Z,7.336
0,19.496,2019-04-29T02:00:00Z,8.886
0.5,19.492,2019-04-29T02:00:00Z,8.823
1,19.397,2019-04-29T02:00:00Z,8.757
1.5,19.456,2019-04-29T02:00:00Z,8.696
2,19.468,2019-04-29T02:00:00Z,8.687
2.5,19.376,2019-04-29T02:00:00Z,8.684
3,19.323,2019-04-29T02:00:00Z,8.35
3.5,19.241,2019-04-29T02:00:00Z,8.06
4,19.04,2019-04-29T02:00:00Z,7.924
4.5,19.056,2019-04-29T02:00:00Z,7.826
5,19.021,2019-04-29T02:00:00Z,7.759
5.5,19.071,2019-04-29T02:00:00Z,7.724
6,19.024,2019-04-29T02:00:00Z,7.722
6.5,19.114,2019-04-29T02:00:00Z,7.653
7,18.927,2019-04-29T02:00:00Z,7.586
7.5,18.986,2019-04-29T02:00:00Z,7.447
8,18.684,2019-04-29T02:00:00Z,7.283
8.5,18.169,2019-04-29T02:00:00Z,6.618
9,18.18,2019-04-29T02:00:00Z,6.02
9.5,18.107,2019-04-29T02:00:00Z,5.721
10,18.101,2019-04-29T02:00:00Z,5.473
0,19.304,2019-04-29T04:00:00Z,8.589
0.5,19.352,2019-04-29T04:00:00Z,8.607
1,19.343,2019-04-29T04:00:00Z,8.314
1.5,19.346,2019-04-29T04:00:00Z,8.248
2,19.227,2019-04-29T04:00:00Z,7.954
2.5,19.062,2019-04-29T04:00:00Z,7.785
3,19.048,2019-04-29T04:00:00Z,7.718
3.5,18.97,2019-04-29T04:00:00Z,7.649
4,18.942,2019-04-29T04:00:00Z,7.484
4.5,18.886,2019-04-29T04:00:00Z,7.381
5,18.998,2019-04-29T04:00:00Z,7.315
5.5,18.776,2019-04-29T04:00:00Z,7.282
6,18.804,2019-04-29T04:00:00Z,7.344
6.5,18.872,2019-04-29T04:00:00Z,7.313
7,18.801,2019-04-29T04:00:00Z,7.31
7.5,18.804,2019-04-29T04:00:00Z,7.309
8,18.647,2019-04-29T04:00:00Z,7.074
8.5,18.45,2019-04-29T04:00:00Z,6.79
9,18.295,2019-04-29T04:00:00Z,6.245
9.5,18.151,2019-04-29T04:00:00Z,5.978
10,18.202,2019-04-29T04:00:00Z,5.91
0,19.328,2019-04-29T06:00:00Z,8.373
