	0	0.5	1	1.5	2	2.5	3	3.5	4	4.5	5	5.5	6	6.5	7	7.5	8	8.5
03/22/2021 13:00	13.688	13.643	13.598	13.663	13.453	13.374	13.175	12.595	11.847	11.563	11.254	10.942	9.771	8.984	8.679	8.38	8.31	8.145
03/22/2021 15:00	13.627	13.582	13.403	13.31	13.174	12.97	12.303	11.923	11.72	11.535	11.217	10.953	10.44	9.748	9.166	8.766	8.394	8.213
03/22/2021 17:00	13.735	13.748	13.595	13.551	13.198	13.008	12.775	12.319	11.955	11.472	11.275	11.152	10.947	10.499	9.409	8.947	8.736	8.482
03/22/2021 19:00	13.73	13.805	13.697	13.735	13.74	13.733	13.716	12.812	12.479	12.041	11.476	11.33	11.249	10.515	10.053	9.303	8.477	8.214
03/22/2021 21:00	13.715	13.714	13.739	13.647	13.722	13.698	13.643	13.681	13.655	12.483	11.834	11.381	10.959	9.974	9.193	8.543	8.268	8.176
03/22/2021 23:00	13.762	13.808	13.773	13.754	13.768	13.721	13.731	13.65	13.588	13.271	12.125	11.292	10.88	9.295	8.779	8.478	8.396	8.213
03/23/2021 01:00	13.624	13.568	13.6	13.62	13.576	13.546	13.54	13.422	13.347	13.37	13.185	11.149	10.314	9.357	8.653	8.541	8.268	8.193
03/23/2021 03:00	13.482	13.458	13.419	13.392	13.392	13.414	13.38	13.387	13.411	12.928	11.939	10.851	10.164	9.652	9.173	8.731	8.558	8.37
03/23/2021 05:00	13.36	13.369	13.339	13.352	13.316	13.352	13.323	13.341	13.252	12.757	11.108	10.921	10.661	10.185	9.481	8.944	8.671	8.37
03/23/2021 07:00	13.317	13.321	13.316	13.289	13.261	13.311	13.295	13.221	13.171	11.66	11.246	10.965	10.656	10.355	9.653	8.777	8.324	8.292
03/23/2021 09:00	13.247	13.238	13.229	13.206	13.202	13.194	13.085	12.793	11.832	11.364	10.983	10.904	10.645	9.905	9.203	8.512	8.384	8.369
03/23/2021 11:00	13.249	13.229	13.25	13.235	13.146	12.168	11.805	11.619	11.418	11.296	11.095	10.945	10.953	10.288	9.198	8.474	8.354	8.303
03/23/2021 13:00	13.173	13.156	13.11	12.967	12.773	12.145	11.984	11.831	11.746	11.662	11.512	11.492	11.431	10.882	9.678	8.882	8.366	8.275
03/23/2021 15:00	13.366	13.342	13.266	13.171	12.899	12.421	12.047	11.835	11.688	11.589	11.416	11.256	11.16	10.85	9.011	8.546	8.429	8.3
03/23/2021 17:00	13.324	13.344	13.363	13.267	12.816	12.665	12.42	12.076	11.85	11.732	11.532	11.432	11.296	10.867	9.861	8.842	8.272	8.269
03/23/2021 19:00	13.333	13.32	13.371	13.351	13.141	13.009	12.833	12.671	12.288	11.969	11.839	11.707	11.41	11.187	10.873	9.259	8.696	8.378
03/23/2021 21:00	13.205	13.241	13.207	13.206	13.213	12.974	12.906	12.843	12.492	11.988	11.889	11.849	11.812	11.348	8.589	8.479	8.341	8.351
03/23/2021 23:00	13.124	13.076	13.067	13.125	13.072	13.121	12.819	12.705	12.476	12.132	11.841	11.718	11.199	10.792	9.772	8.478	8.408	8.32
03/24/2021 01:00	13.034	13.031	13.025	13.064	13.106	13.028	13.016	12.699	12.606	12.513	12.046	11.857	11.333	10.786	9.201	8.55	8.406	8.417
03/24/2021 03:00	12.969	12.956	12.96	12.979	12.977	12.918	12.824	12.681	12.498	12.382	11.942	11.558	11.334	10.988	9.265	8.735	8.385	8.314
03/24/2021 05:00	12.837	12.869	12.814	12.839	12.853	12.849	12.849	12.629	12.619	12.405	11.771	11.738	11.405	10.955	9.381	8.887	8.63	8.454
03/24/2021 07:00	12.805	12.772	12.782	12.757	12.794	12.779	12.803	12.63	12.402	12.334	11.75	11.747	11.544	10.741	9.573	8.879	8.524	8.397
03/24/2021 09:00	12.733	12.714	12.713	12.712	12.738	12.73	12.728	12.516	12.47	12.228	11.738	11.477	10.87	10.481	9.81	8.797	8.64	8.341
03/24/2021 11:00	13.069	13.12	12.878	12.76	12.713	12.748	12.671	12.46	12.082	11.846	11.556	11.206	10.902	10.337	9.969	8.715	8.489	8.336
03/24/2021 17:00	13.172	13.11	13.078	12.967	12.845	12.767	12.731	12.392	12.364	12.305	12.154	12.001	11.323	10.939	10.201	8.919	8.436	8.371
03/25/2021 05:00	10.625	10.75	10.938	11.125	11.188	11.25	11.25	11.188	11.312	11.25	11.312	11.375	11.312	10.062	7.219	6.625	6.5	6.375
03/25/2021 07:00	10.188	8.938	13.25	10.562	10.188	10.5	10.688	10.75	9.875	10.688	10.875	10.812	11.688	8.625	7.719	7.125	6.906	6.875
03/25/2021 09:00	11.625	11.812	11.75	11.688	11.688	11.688	11.625	11.625	12	11.312	11.312	10.938	10.062	9.562	8.875	8.312	7.5	7.031
03/25/2021 11:00	11.875	11.875	11.812	11.688	11.688	11.75	11.688	11.5	11.5	11.375	11.25	10.875	10.812	9.75	9.5	8.688	8.062	7.375
03/28/2021 11:00	14.195	14.19	14.219	14.247	14.232	14.23	14.208	14.032	14.061	12.888	12.233	12.068	11.988	11.869	11.428	9.854	9.373	9.028
03/28/2021 13:00	14.695	14.692	14.733	14.64	14.596	14.574	14.523	14.547	14.394	13.233	12.289	12.149	12.032	11.759	10.481	9.326	9.094	8.824
03/30/2021 17:00	15.321	15.0405	14.8725	14.77	14.762	14.6965	14.43	14.0455	13.835	13.3885	12.8665	12.3075	11.966	11.725	11.285	10.7235	10.232	9.4065
03/30/2021 21:00	14.919	14.988	14.946	14.989	14.973	14.877	14.916	14.871	14.553	13.87	13.19	12.487	12.214	11.758	10.537	9.692	9.531	9.248
03/30/2021 23:00	14.924	14.904	14.935	14.93	14.88	14.909	14.887	14.87	14.153	13.838	13.326	12.968	12.029	10.947	10.443	9.865	9.449	9.229
03/31/2021 01:00	14.802	14.769	14.791	14.796	14.792	14.806	14.772	14.761	14.784	14.793	13.024	12.333	11.727	11.365	10.898	10.747	9.958	9.29
03/31/2021 03:00	14.639	14.697	14.747	14.712	14.73	14.703	14.749	14.744	14.693	14.679	14.629	12.45	11.983	11.664	11.02	10.61	10.032	9.48
03/31/2021 05:00	14.511	14.625	14.575	14.584	14.624	14.531	14.549	14.504	14.442	14.474	14.44	14.099	12.147	11.396	11.228	10.903	9.983	9.28
03/31/2021 07:00	14.321	14.311	14.326	14.308	14.253	14.268	14.286	14.293	14.293	14.274	14.303	14.309	13.285	11.848	11.262	10.627	9.668	9.394
03/31/2021 09:00	14.235	14.217	14.21	14.23	14.181	14.139	14.168	14.162	14.148	14.145	14.1515	14.16	13.6495	11.79	10.7815	10.2945	9.6	9.3525
03/31/2021 11:00	14.099	14.132	14.139	14.168	14.152	14.105	14.071	14.111	14.003	14.016	14	14.011	14.014	11.732	10.301	9.962	9.532	9.311
03/31/2021 19:00	14.691	14.705	14.748	14.705	14.694	14.691	14.624	14.522	14.261	13.985	12.907	12.52	12.247	11.735	11.347	10.838	9.986	9.528
03/31/2021 21:00	14.505	14.525	14.507	14.515	14.506	14.472	14.353	14.194	14.097	13.932	13.605	13.175	12.16	11.829	11.556	10.941	9.981	9.47
03/31/2021 23:00	14.375	14.375	14.375	14.375	14.312	14.375	14.188	14.125	14.062	14	13.938	13.812	12.625	11.938	11.312	10.312	9.75	9.438
04/01/2021 01:00	14.25	14.25	14.188	14.188	14.25	14.188	14.188	14.188	14.125	14.062	14.062	13.812	12.312	11.688	11	10.188	9.875	9.625
04/01/2021 03:00	14.188	14.125	14.125	14.188	14.125	14.125	14.125	14.062	14.062	14.062	14	13.125	12.188	11.625	10.938	10.375	9.875	9.688
04/01/2021 05:00	14.062	14	14	14	14.062	14	14.062	14	14	14.062	13.938	12.688	12.125	11.375	10.875	10.5	10.062	9.625
04/01/2021 07:00	13.938	13.875	13.938	13.875	13.875	13.875	13.875	13.938	13.875	13.875	13.812	13.062	12.125	11.688	11.188	10.812	10.312	9.688
04/01/2021 09:00	13.875	13.875	13.875	13.812	13.812	13.812	13.812	13.812	13.8435	13.75	13.5935	13	12.0315	11.719	11.313	10.937	10.375	9.6565
04/02/2021 19:00	15.125	15.125	15.125	15.125	15.062	14.812	14.438	14.188	13.812	13.625	13.375	12.938	11.938	11.75	11.438	11.062	10.438	9.625
04/02/2021 21:00	15	15.062	15.062	15.062	15.062	15	14.188	13.938	13.875	13.688	13.25	13	12.188	11.625	10.75	10.375	9.812	9.625
04/02/2021 23:00	14.938	14.938	15	15	14.938	14.938	14.375	13.938	13.688	13.375	13.062	12.562	12.062	11.188	10.5	10.188	10	9.75
04/03/2021 01:00	15.062	15.062	15.062	14.938	14.875	14.125	13.812	13.688	13.5	13.312	13.125	12.875	12.125	11.438	10.875	10.5	9.938	9.688
04/03/2021 03:00	14.812	14.812	14.812	14.812	14.25	13.938	13.812	13.688	13.562	13.375	13.125	12.875	12.312	12	11.5	10.625	10.125	9.688
04/03/2021 05:00	14.625	14.625	14.625	14.625	14	13.875	13.812	13.625	13.5	13.312	13.188	12.938	12.812	12.375	11.5	10.562	10.062	9.75
04/03/2021 07:00	14.438	14.438	14.438	14.438	14.375	13.938	13.812	13.688	13.562	13.5	13.312	13.125	12.875	12.188	11.25	10.625	10	9.625
04/03/2021 09:00	14.375	14.375	14.375	14.375	14.312	14	13.812	13.625	13.562	13.5	13.312	13.188	12.938	12	10.562	10.125	9.875	9.688
04/03/2021 11:00	14.5	14.5	14.438	14.25	14.062	13.812	13.688	13.625	13.5	13.438	13.312	13	12.5	11.062	10.438	10.062	9.812	9.5
04/03/2021 19:00	14.562	14.562	14.188	14	13.875	13.812	13.812	13.75	13.688	13.562	13.438	13.188	12.5	12.062	11.5	10.812	9.875	9.688
04/03/2021 21:00	14.688	14.75	14.688	14.562	14.312	14.125	13.938	13.875	13.875	13.812	13.812	13.625	12.875	12.188	11.5	11.125	10.125	9.812
04/03/2021 23:00	14.75	14.75	14.688	14.688	14.625	14.625	14.375	14.188	14.062	13.938	13.938	13.75	13.062	12.125	11	10.312	10.125	9.875
04/04/2021 01:00	14.562	14.625	14.625	14.625	14.625	14.625	14.5	14.375	14.312	14.125	14	13.625	12.125	11.125	10.688	10.312	9.875	9.75
04/04/2021 03:00	14.562	14.625	14.562	14.562	14.562	14.562	14.562	14.5	14.312	14.125	13.375	12.688	12.062	11.625	11.312	10.688	10.438	10.125
04/04/2021 05:00	14.5	14.5	14.5	14.438	14.438	14.438	14.5	14.438	14.312	13.562	13.25	12.688	12.25	11.812	11.375	11.062	10.375	9.812
04/04/2021 07:00	14.375	14.438	14.438	14.5	14.438	14.375	14.312	14.125	13.875	13.438	13.188	12.812	12.625	12	11.812	11	10.562	10.062
04/04/2021 09:00	14.438	14.375	14.375	14.375	14.312	14.312	14.188	13.75	13.562	13.312	13.125	12.75	12.562	12.25	11.375	10.5	9.938	9.906
04/04/2021 19:00	15.875	15.875	15.375	14.875	14.75	14.688	14.125	13.938	13.938	13.812	13.688	13.5	12.312	11.188	10.688	10.188	9.938	9.75
04/04/2021 21:00	15.688	15.688	15.438	15.438	15.312	15	14.438	14.125	14.062	13.938	13.812	13.562	12.531	11.563	10.844	10.4065	10.1565	9.844
04/04/2021 23:00	15.5	15.5	15.5	15.438	15.312	15.25	14.938	14.375	14.312	14.188	14.125	13.812	12.75	11.938	11	10.625	10.375	9.938
04/05/2021 01:00	15.438	15.5	15.438	15.438	15.25	15.188	15.125	15	14.75	14.188	13.438	13.25	12.5	11.812	11.25	10.812	10.438	9.875
04/05/2021 03:00	15.312	15.375	15.375	15.375	15.375	15.375	15.25	14.938	14.5	14.062	13.562	12.938	12.375	11.812	11.312	11	10.375	10.062
04/05/2021 05:00	15.312	15.375	15.375	15.312	15.312	15.312	15.312	15	14.438	13.812	13.375	13.25	12.688	11.875	11.875	11.188	10.5	9.938
04/05/2021 07:00	15.25	15.25	15.25	15.25	15.25	15.25	15.25	15	14.375	13.688	13.5	13.062	12.625	12.438	12.062	10.688	10.062	9.875
04/05/2021 09:00	15.25	15.25	15.25	15.25	15.25	15.188	15.188	15.125	14.25	13.688	13.188	12.812	12.625	12.125	11.312	10.25	9.812	9.688
04/05/2021 11:00	15.438	15.312	15.312	15.312	15.125	15	15	14.188	13.625	13.312	12.938	12.812	12.375	11.625	10.688	10.312	10	9.75
04/05/2021 13:00	15.688	15.75	15.25	15.125	15.062	14.812	13.812	13.625	13.625	13.375	13.188	13.2185	12.2815	11.4065	10.719	10.375	9.969	9.781
04/05/2021 17:00	16.125	16	15.625	15.312	15.125	15.0935	14.531	14.2815	14.0935	13.7815	13.5315	13.42175	12.23475	11.29725	10.7345	10.4065	9.9535	9.7965
04/05/2021 21:00	16.125	16.125	16	15.75	15.688	15.375	15.25	14.938	14.562	14.188	13.875	13.625	12.188	11.188	10.75	10.438	9.938	9.812
04/05/2021 23:00	16	16.125	16	16	15.75	15.625	15.25	15.125	14.5	13.875	13.562	13.188	12.375	12	11.625	10.562	10.438	10.062
04/06/2021 01:00	16	16	16	15.938	15.938	15.812	15.188	14.5	14	13.688	13.438	12.875	12.688	12.312	11.5	11.312	10.4065	9.812
04/06/2021 03:00	15.938	16	16	16	16	15.938	15.125	14.625	14.125	13.875	13.25	13.062	12.375	12.188	11.688	11.125	10.375	9.938
04/06/2021 05:00	15.938	15.938	15.938	15.938	15.938	15.812	15.25	14.75	14.188	13.75	13.188	12.812	12.562	12.2815	11.469	10.6565	10.1565	9.875
04/06/2021 07:00	15.875	15.938	15.938	15.875	15.875	15.812	15.625	15	14.375	13.625	13.25	13	12.688	12.375	11.25	10.188	9.938	9.812
04/06/2021 09:00	16	16	15.875	15.875	15.812	15.75	15.5	15.188	14.25	13.625	13.375	12.938	12.688	12.1565	11.0625	10.344	10.063	9.875
04/06/2021 19:00	17	17	17	17	16.875	16.625	16.5	16.125	15.75	14.5	13.875	13.438	12.625	11.938	10.875	10.5	10.188	9.938
04/06/2021 21:00	17	17	17	17	16.875	16.875	16.75	16	14.75	14	13.375	12.562	12.25	11.875	11.562	10.5	10.375	10
04/06/2021 23:00	17	17	17	17	17	16.75	16.125	14.625	13.875	13.312	13	13	12.75	12.312	12.125	11.5	10.375	10.062
04/07/2021 01:00	17	17.125	17	17	17	17	16.375	14.688	13.938	13.375	13.375	13.062	12.75	12.438	12.062	11.375	10.625	10.25
04/07/2021 03:00	17	17	17	17	16.875	16.875	16.125	14.562	13.562	13.438	13.188	13.062	12.812	12.375	12.25	11.062	10.438	10.062
04/07/2021 05:00	17.125	17.125	17.125	17	16.875	16.875	15.562	14.125	13.688	13.562	13.312	13.188	12.938	12.625	11.938	10.688	10.062	9.812
04/07/2021 07:00	17	17	17	16.875	16.75	15.875	15.062	14.438	14.125	13.938	13.625	13.438	12.938	12.125	11.188	10.5	10.188	10.062
04/07/2021 09:00	17	17	16.875	16.625	16.25	15.75	15.25	14.688	14.188	13.75	13.562	13.25	13	12.25	11.375	10.75	10.375	10
04/07/2021 11:00	17.25	17.125	16.875	16.75	16.75	16.375	15.625	15.25	14.688	14.188	14.062	13.75	13	11.812	11.375	11.062	10.438	10.062
04/07/2021 15:00	16.875	16.875	16.875	15.938	15.25	14	13.938	13.438	13.125	13.125	13.062	13	12.625	12.562	12.188	11.188	11.125	10.5
04/07/2021 19:00	16.75	16.75	16.75	16.75	16.75	15.062	14.75	14.25	13.875	13.75	13.188	12.938	12.75	12.312	11.938	11.125	10.812	10.312
04/07/2021 21:00	16.75	16.75	16.75	16.75	16.625	15.75	15.375	14.688	14.125	14.062	13.875	13.5	13.125	12.75	11.688	10.938	10.5	10.188
04/07/2021 23:00	16.5	16.375	16.375	16.375	16.375	15.562	15.375	15.188	14.812	14	13.688	13	12.625	12	11.625	11.062	10.562	10.188
04/08/2021 01:00	16.25	16.25	16.25	16.25	16	15.688	15.438	15.25	14.688	14	13.5	13.25	12.938	12.438	11.688	10.625	10.25	10.125
04/08/2021 03:00	16.125	16.25	16.25	16.25	16	15.875	15.5	15.312	14.75	13.812	13.562	13.25	12.688	11.688	11.312	11	10.438	10.25
04/08/2021 05:00	15.875	15.875	15.938	15.938	15.938	15.875	15.125	14.938	14.438	13.875	13.688	13.188	12.625	12.25	11.688	11.188	10.812	10.562
04/08/2021 07:00	16	16	16	16	15.938	15.875	15.375	15.188	14.938	14.438	14.062	13.5	12.5	12.062	11.688	11.312	10.5	10.125
04/08/2021 09:00	15.875	15.875	15.875	15.875	15.875	15.812	15.562	15.062	14.75	14.125	13.688	13.125	12.75	11.688	11.375	10.938	10.5	10.438
04/08/2021 11:00	15.812	15.812	15.812	15.75	15.75	15.688	14.688	14.562	14.25	13.875	13.312	12.875	12.375	11.875	11.375	10.938	10.562	10.125
04/08/2021 19:00	16.146	16.217	16.166	16.194	16.158	16.196	15.815	15.099	15.015	14.891	14.471	14.309	14.121	13.268	12.55	11.919	10.629	10.315
04/08/2021 21:00	16.163	16.239	16.241	16.136	16.164	16.238	16.206	16.004	16.006	15.635	15.229	14.669	14.379	14.174	12.951	11.881	10.785	10.44
04/08/2021 23:00	16.082	16.059	16.112	16.015	16.054	16.075	16.101	16.079	15.967	15.554	15.257	14.802	14.407	13.673	13.081	11.496	10.901	10.674
04/09/2021 01:00	16.106	15.99	16.033	16.072	16.032	16.03	15.981	15.949	15.973	15.484	15.245	14.472	13.943	12.987	11.399	11.046	10.601	10.36
04/09/2021 03:00	15.885	15.918	15.996	15.901	15.954	15.975	15.976	15.994	15.831	15.614	14.841	14.429	13.823	12.833	12.181	11.486	11.15	10.942
04/09/2021 05:00	15.831	15.848	15.877	15.83	15.872	15.849	15.844	15.829	15.863	15.278	14.57	14.201	13.748	13.245	12.571	12.26	11.147	10.59
04/09/2021 07:00	15.763	15.831	15.787	15.863	15.808	15.871	15.759	15.765	15.675	15.261	14.627	14.235	13.951	13.541	13.037	11.893	11.25	10.765
04/09/2021 09:00	15.934	15.896	15.859	15.761	15.752	15.8	15.807	15.757	15.469	15.067	14.632	14.233	13.761	13.55	12.651	11.487	10.442	10.357
04/09/2021 11:00	16.449	16.132	15.829	15.797	15.79	15.777	15.801	15.591	15.403	15.139	14.673	14.067	13.745	13.304	11.503	12.029	11.314	10.604
04/09/2021 23:00	15.984	15.983	15.966	15.955	15.951	16.05	16.006	16.089	15.971	15.998	15.74	15.538	13.917	13.559	12.913	12.571	12.186	10.851
04/10/2021 01:00	16.017	16.077	16.073	16.062	16.022	16.018	16.055	16.068	15.922	15.521	14.898	14.449	14	13.812	13.596	13.192	12.54	11.598
04/10/2021 03:00	16.087	16.056	16.005	16.058	15.952	15.838	15.782	15.72	15.722	15.671	15.319	15.262	14.739	13.704	13.203	12.136	11.483	11.138
04/10/2021 05:00	15.852	15.825	15.86	15.85	15.83	15.853	15.814	15.81	15.726	15.585	15.409	14.263	13.555	12.824	12.616	12.175	11.724	11.149
04/10/2021 07:00	15.752	15.795	15.81	15.819	15.799	15.789	15.751	15.689	15.508	15.121	14.914	14.362	13.884	13.56	12.863	12.354	11.927	11.266
04/10/2021 09:00	15.705	15.732	15.777	15.777	15.688	15.703	15.727	15.734	15.718	15.123	14.999	14.723	13.97	13.193	12.923	12.413	11.926	11.531
04/10/2021 11:00	15.675	15.656	15.726	15.72	15.7	15.726	15.637	15.627	15.559	14.936	14.743	14.396	13.645	13.386	12.715	12.032	11.744	11.123
04/10/2021 13:00	15.715	15.651	15.728	15.739	15.746	15.693	15.699	15.684	15.576	15.323	14.828	14.735	14.095	13.572	12.946	12.337	11.83	11.258
04/10/2021 15:00	15.656	15.716	15.705	15.692	15.694	15.692	15.625	15.626	15.291	15.092	14.902	14.615	14.374	13.734	13.076	12.311	11.716	11.265
04/10/2021 17:00	15.748	15.651	15.703	15.738	15.688	15.637	15.553	15.486	15.333	15.119	14.934	14.841	14.63	14.039	13.168	12.271	11.93	11.463
04/10/2021 19:00	15.63	15.633	15.663	15.662	15.687	15.666	15.61	15.383	15.191	15.044	14.888	14.778	14.639	14.033	13.191	12.55	11.754	11.355
04/10/2021 21:00	15.597	15.586	15.621	15.603	15.638	15.647	15.506	15.485	15.406	15.232	15.195	15.136	14.883	14.67	14.249	13.513	12.075	11.607
04/10/2021 23:00	15.521	15.527	15.511	15.55	15.49	15.493	15.398	15.416	15.389	15.402	15.366	15.182	15.051	14.687	14.065	12.488	11.879	11.544
04/11/2021 01:00	15.381	15.402	15.426	15.393	15.406	15.377	15.396	15.385	15.364	15.322	15.325	15.292	15.022	14.405	13.458	12.148	11.696	11.335
04/11/2021 03:00	15.335	15.34	15.397	15.385	15.399	15.314	15.412	15.356	15.329	15.361	15.342	15.203	14.956	14.373	12.851	12.47	11.983	11.707
04/11/2021 05:00	15.32	15.294	15.267	15.306	15.301	15.189	15.207	15.242	15.352	15.247	15.251	15.22	14.99	14.06	13.406	12.541	12.185	11.462
04/11/2021 07:00	15.185	15.151	15.137	15.207	15.153	15.25	15.138	15.167	15.146	15.136	15.173	15.032	14.808	14.14	13.326	12.706	12.293	11.65
04/11/2021 09:00	15.164	15.154	15.128	15.182	15.167	15.139	15.179	15.123	15.084	15.102	15.032	14.995	14.469	13.906	13.357	12.431	11.645	11.282
04/12/2021 19:00	17.875	17.875	17.75	17.75	17.625	17.5	17.5	16.25	15.5	14.938	14.75	14.688	14.72525	14.371	13.5925	12.62825	11.922	11.483
04/12/2021 21:00	17.75	17.75	17.75	17.75	17.625	17.25	16.60725	16.2495	15.98975	15.66625	15.43	14.9365	14.7045625	14.42875	13.659125	12.6088125	11.82925	11.44125
04/12/2021 23:00	17.375	17.3125	17.3125	17.3125	17.25	17.0625	16.741125	16.56225	16.307375	16.145625	15.965	15.03075	14.75828125	14.558375	13.7355625	12.64840625	11.820625	11.533125
04/13/2021 01:00	17.25	17.09375	17.25	17.125	17.0625	17.125	16.875	16.75	16.75	16	15.438	14.938	14.812	14.75	13.875	12.688	11.938	11.375
04/13/2021 03:00	17	16.875	16.875	16.875	16.875	16.875	16.875	16.875	16.625	16.625	16.5	15.125	14.812	14.688	13.812	12.688	11.812	11.625
04/13/2021 05:00	16.75	16.75	16.75	16.75	16.75	16.625	16.625	16.5	16.5	16.5	16.375	16.125	14.938	14.562	13.5	12.312	11.812	11.562
04/13/2021 07:00	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16.25	15.438	14.25	13.562	12.562	12.062	11.438
04/13/2021 09:00	16.25	16.25	16.375	16.375	16.25	16.25	16.375	16.25	16.25	16.25	16.25	16.25	16	14.375	13.125	12.625	12.062	11.312
04/13/2021 11:00	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	15.625	12.938	12.125	11.562
04/13/2021 23:00	16.625	16.75	16.75	16.75	16.75	16.75	16.75	16.625	16.625	16.625	16.125	15.75	15.125	14.375	14.125	13.25	12.062	11.5
04/14/2021 01:00	16.5	16.5	16.5	16.625	16.625	16.5	16.5	16.5	16.5	16.5	16.5	16.25	15.5	14.625	14.312	13.688	11.938	11.5
04/14/2021 03:00	16.5	16.5	16.5	16.5	16.5	16.5	16.5	16.5	16.375	16.375	16.25	16.125	16	15.062	14	12.688	12.062	11.75
04/14/2021 05:00	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16.25	16.25	16.25	15.688	14.438	13.812	12.5	12	11.688
04/14/2021 07:00	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.125	15.188	14.5	12.812	12.312	11.438
04/14/2021 09:00	16.25	16.25	16.25	16.25	16.25	16.125	16.125	16.125	16.125	16.125	16.125	16.125	16.125	14.375	13.375	12.688	12.312	11.625
04/14/2021 11:00	16.25	16.25	16.25	16.4375	16.4375	16.375	16.375	16.3125	16.3125	16.1875	15.9375	15.7185	15.5315	14.3125	13.7185	13.094	12.312	11.7815
04/14/2021 21:00	16.625	16.625	16.625	16.625	16.625	16.625	16.625	16.5	16.5	16.25	15.75	15.312	14.938	14.25	14.062	13.5	12.312	11.938
04/14/2021 23:00	16.5	16.5	16.5	16.5	16.5	16.5	16.5	16.5	16.375	15.75	15.5	15.312	14.938	14.812	14.375	13.688	12.188	11.688
04/15/2021 01:00	16.5	16.5	16.5	16.5	16.5	16.5	16.5	16.5	15.938	15.938	15.625	15.438	15.312	15.062	14.375	13.375	12.5	11.875
04/15/2021 03:00	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16	16	15.75	15.688	15.438	15.125	14.938	14	12.812	12	11.625
04/15/2021 05:00	16.25	16.25	16.375	16.25	16.375	16.25	16.25	16.25	16.125	15.812	15.375	15.25	15.125	14.688	14.125	12.812	12.188	11.625
04/15/2021 07:00	16.25	16.25	16.25	16.25	16.25	16.25	16.125	16.25	16.125	15.75	15.438	15.312	15	14.875	13.688	13	12.188	11.625
04/15/2021 09:00	16.125	16.125	16.125	16.125	16.125	16.125	16.125	16	16	16	16	16	15.625	15.125	14.438	12.812	12.062	11.438
04/15/2021 17:00	17	17	17.125	17	17	17	16.875	16.875	16.5	16.25	16.125	16.125	15.688	14.312	13.625	13.312	12.875	11.562
04/15/2021 19:00	17	17	17	17	17	17	16.875	16.875	16.625	16.5	16.25	15.812	14.938	14.562	14.062	13.312	12.25	11.875
04/15/2021 21:00	17	17	17	17	17	16.875	16.875	16.75	16.625	16.25	15.438	15.25	14.812	14.562	14.5	13.188	12.25	11.688
04/15/2021 23:00	16.875	16.875	16.875	16.875	16.75	16.75	16.75	16.5	16.125	15.875	15.625	15.5	15.25	14.938	14.5	13.75	12.625	11.938
04/16/2021 01:00	16.75	16.75	16.75	16.75	16.75	16.75	16.625	16.375	16	15.812	15.688	15.375	15.25	14.812	14.5	13.75	12.5	11.75
04/16/2021 03:00	16.625	16.625	16.625	16.625	16.625	16.625	16.5	16.25	16	15.875	15.688	15.5	15.188	15	14.625	13	12.25	11.625
04/16/2021 05:00	16.5	16.5	16.5	16.5	16.5	16.5	16.5	16.25	16.125	15.938	15.75	15.438	15.25	15.062	14.125	12.688	12.312	11.75
04/16/2021 07:00	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16.375	16	15.75	15.562	15.438	15.125	14.375	12.938	12.4685	11.562
04/16/2021 09:00	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.25	16.125	15.938	15.625	14.625	13.375	12.625	11.75
04/16/2021 11:00	16.25	16.25	16.25	16.25	16.25	16.125	16.125	16.125	16.125	16.125	16.125	16.125	16	15.812	15.375	12.812	12.375	11.75
04/16/2021 13:00	16.25	16.25	16.25	16.25	16.125	16.125	16.125	16.125	16.125	16.125	15.938	15.875	15.75	15.688	13.312	12.812	12.312	11.688
04/16/2021 15:00	16.25	16.25	16.25	16.25	16.125	16.125	16.125	16.125	16.0625	15.938	15.875	15.875	15.812	13.75	13.562	13.188	12.312	11.812
04/16/2021 17:00	16.125	16.125	16.125	16.125	16.125	16	16	16	16	16	15.938	15.812	14.938	14.438	14	13.5	12.875	11.812
04/16/2021 19:00	16.125	16.125	16.125	16.125	16.125	16.125	16.125	16.125	16.125	16	15.625	15.312	15.188	14.562	14.375	14.125	12.875	12
04/16/2021 21:00	16	16	16	16	16	16	16.125	16	15.938	15.75	15.625	15.5	15.188	15	14.812	13.875	12.625	12
04/16/2021 23:00	16	16	16	16.125	16	16	16	15.938	15.938	15.812	15.75	15.562	15.125	15.062	14.562	13.562	12.625	12.188
04/17/2021 01:00	15.938	15.938	15.938	15.938	15.938	15.938	15.938	15.875	15.875	15.812	15.562	15.25	15.062	14.875	14.438	13.062	12.25	11.875
04/17/2021 03:00	15.875	15.875	15.875	15.875	15.875	15.875	15.875	15.875	15.875	15.625	15.375	15.312	15.25	15	14.125	13.188	12.438	11.812
04/17/2021 05:00	15.875	15.812	15.875	15.812	15.812	15.812	15.812	15.812	15.75	15.625	15.312	15.312	15.188	14.75	13.938	13.312	12.688	11.688
