WaterTemp_C,Datetime,Depth_m,DO_mg.L,DewPoint_C,Cloud_cov_fraction,AirTemp_C,Pressure_hPa,WWind_m.s,SWind_m.s,doy,hour_of_day,val_period
26.875,2021-07-04T21:00:00Z,2,10.061,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
25.375,2021-07-04T21:00:00Z,2.5,9.168,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
23.375,2021-07-04T21:00:00Z,3,7.684,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
20.75,2021-07-04T21:00:00Z,3.5,7.242,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
18.875,2021-07-04T21:00:00Z,4,6.739,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
18.125,2021-07-04T21:00:00Z,4.5,6.979,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
17.25,2021-07-04T21:00:00Z,5,6.026,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
16.75,2021-07-04T21:00:00Z,5.5,5.734,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
16.5,2021-07-04T21:00:00Z,6,5.647,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
15.875,2021-07-04T21:00:00Z,6.5,5.489,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
15.812,2021-07-04T21:00:00Z,7,4.711,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
15.75,2021-07-04T21:00:00Z,7.5,4.27,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
15.375,2021-07-04T21:00:00Z,8,4.353,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
15.062,2021-07-04T21:00:00Z,8.5,3.998,15.6,0,30,1014.3,-1.818653347947321,-1.0500000000000005,185,21,6
29.875,2021-07-04T23:00:00Z,0,8.569,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
29.875,2021-07-04T23:00:00Z,0.5,8.948,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
29.625,2021-07-04T23:00:00Z,1,9.609,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
27.75,2021-07-04T23:00:00Z,1.5,10.159,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
26.875,2021-07-04T23:00:00Z,2,9.376,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
25.625,2021-07-04T23:00:00Z,2.5,8.343,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
24.5,2021-07-04T23:00:00Z,3,7.169,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
21.5,2021-07-04T23:00:00Z,3.5,6.359,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
20.625,2021-07-04T23:00:00Z,4,6.51,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
18.375,2021-07-04T23:00:00Z,4.5,5.941,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
17.125,2021-07-04T23:00:00Z,5,5.133,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
16.875,2021-07-04T23:00:00Z,5.5,5.167,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
16.875,2021-07-04T23:00:00Z,6,4.372,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
16.125,2021-07-04T23:00:00Z,6.5,4.569,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
15.875,2021-07-04T23:00:00Z,7,4.32,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
15.938,2021-07-04T23:00:00Z,7.5,3.358,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
15.625,2021-07-04T23:00:00Z,8,3.092,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
15.25,2021-07-04T23:00:00Z,8.5,2.84,16.7,4,28.9,1014,-0.5130302149885031,-1.4095389311788626,185,23,6
29.375,2021-07-05T01:00:00Z,0,8.733,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
29.375,2021-07-05T01:00:00Z,0.5,9.135,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
29.25,2021-07-05T01:00:00Z,1,9.543,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
27.5,2021-07-05T01:00:00Z,1.5,9.864,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
26.125,2021-07-05T01:00:00Z,2,8.252,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
25.5,2021-07-05T01:00:00Z,2.5,7.303,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
24.625,2021-07-05T01:00:00Z,3,6.441,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
20.875,2021-07-05T01:00:00Z,3.5,4.998,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
19,2021-07-05T01:00:00Z,4,4.82,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
18.625,2021-07-05T01:00:00Z,4.5,4.839,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
17.875,2021-07-05T01:00:00Z,5,3.917,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
17.125,2021-07-05T01:00:00Z,5.5,3.703,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
16.625,2021-07-05T01:00:00Z,6,3.943,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
16.125,2021-07-05T01:00:00Z,6.5,3.595,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
15.938,2021-07-05T01:00:00Z,7,2.829,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
15.438,2021-07-05T01:00:00Z,7.5,2.62,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
15.375,2021-07-05T01:00:00Z,8,2.223,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
15,2021-07-05T01:00:00Z,8.5,2.183,18.3,7,23.9,1014.5,-0.9641814145298092,1.1490666646784669,186,1,6
28.875,2021-07-05T03:00:00Z,0,8.775,17.8,0,19.4,1016,0,0,186,3,6
28.875,2021-07-05T03:00:00Z,0.5,9.067,17.8,0,19.4,1016,0,0,186,3,6
28.625,2021-07-05T03:00:00Z,1,9.037,17.8,0,19.4,1016,0,0,186,3,6
27.375,2021-07-05T03:00:00Z,1.5,9.369,17.8,0,19.4,1016,0,0,186,3,6
26.5,2021-07-05T03:00:00Z,2,8.3,17.8,0,19.4,1016,0,0,186,3,6
25.875,2021-07-05T03:00:00Z,2.5,6.858,17.8,0,19.4,1016,0,0,186,3,6
24.5,2021-07-05T03:00:00Z,3,5.535,17.8,0,19.4,1016,0,0,186,3,6
20.5,2021-07-05T03:00:00Z,3.5,3.666,17.8,0,19.4,1016,0,0,186,3,6
19.25,2021-07-05T03:00:00Z,4,3.916,17.8,0,19.4,1016,0,0,186,3,6
18,2021-07-05T03:00:00Z,4.5,3.624,17.8,0,19.4,1016,0,0,186,3,6
16.875,2021-07-05T03:00:00Z,5,2.758,17.8,0,19.4,1016,0,0,186,3,6
16.375,2021-07-05T03:00:00Z,5.5,2.018,17.8,0,19.4,1016,0,0,186,3,6
16,2021-07-05T03:00:00Z,6,1.978,17.8,0,19.4,1016,0,0,186,3,6
16,2021-07-05T03:00:00Z,6.5,2.002,17.8,0,19.4,1016,0,0,186,3,6
15.562,2021-07-05T03:00:00Z,7,1.867,17.8,0,19.4,1016,0,0,186,3,6
15.438,2021-07-05T03:00:00Z,7.5,2.031,17.8,0,19.4,1016,0,0,186,3,6
15.062,2021-07-05T03:00:00Z,8,1.739,17.8,0,19.4,1016,0,0,186,3,6
15.125,2021-07-05T03:00:00Z,8.5,1.649,17.8,0,19.4,1016,0,0,186,3,6
28.375,2021-07-05T05:00:00Z,0,8.683,16.7,0,17.2,1015.7,0,0,186,5,6
28.375,2021-07-05T05:00:00Z,0.5,8.92,16.7,0,17.2,1015.7,0,0,186,5,6
28.375,2021-07-05T05:00:00Z,1,9.188,16.7,0,17.2,1015.7,0,0,186,5,6
27.5,2021-07-05T05:00:00Z,1.5,9.492,16.7,0,17.2,1015.7,0,0,186,5,6
26.75,2021-07-05T05:00:00Z,2,8.993,16.7,0,17.2,1015.7,0,0,186,5,6
26.125,2021-07-05T05:00:00Z,2.5,7.251,16.7,0,17.2,1015.7,0,0,186,5,6
23.875,2021-07-05T05:00:00Z,3,4.393,16.7,0,17.2,1015.7,0,0,186,5,6
20.625,2021-07-05T05:00:00Z,3.5,2.799,16.7,0,17.2,1015.7,0,0,186,5,6
19.125,2021-07-05T05:00:00Z,4,3.166,16.7,0,17.2,1015.7,0,0,186,5,6
18.25,2021-07-05T05:00:00Z,4.5,2.833,16.7,0,17.2,1015.7,0,0,186,5,6
17.125,2021-07-05T05:00:00Z,5,2.585,16.7,0,17.2,1015.7,0,0,186,5,6
16.625,2021-07-05T05:00:00Z,5.5,2.013,16.7,0,17.2,1015.7,0,0,186,5,6
16.125,2021-07-05T05:00:00Z,6,1.751,16.7,0,17.2,1015.7,0,0,186,5,6
15.875,2021-07-05T05:00:00Z,6.5,1.733,16.7,0,17.2,1015.7,0,0,186,5,6
15.75,2021-07-05T05:00:00Z,7,1.787,16.7,0,17.2,1015.7,0,0,186,5,6
15.25,2021-07-05T05:00:00Z,7.5,1.792,16.7,0,17.2,1015.7,0,0,186,5,6
15.125,2021-07-05T05:00:00Z,8,1.563,16.7,0,17.2,1015.7,0,0,186,5,6
14.938,2021-07-05T05:00:00Z,8.5,1.772,16.7,0,17.2,1015.7,0,0,186,5,6
30.375,2021-07-05T19:00:00Z,0,9.566,16.1,2,27.8,1016.4,0,0,186,19,6
30.25,2021-07-05T19:00:00Z,0.5,9.65,16.1,2,27.8,1016.4,0,0,186,19,6
30.25,2021-07-05T19:00:00Z,1,10.027,16.1,2,27.8,1016.4,0,0,186,19,6
29.5,2021-07-05T19:00:00Z,1.5,10.203,16.1,2,27.8,1016.4,0,0,186,19,6
26.75,2021-07-05T19:00:00Z,2,8.572,16.1,2,27.8,1016.4,0,0,186,19,6
26,2021-07-05T19:00:00Z,2.5,7.663,16.1,2,27.8,1016.4,0,0,186,19,6
24,2021-07-05T19:00:00Z,3,6.988,16.1,2,27.8,1016.4,0,0,186,19,6
21.625,2021-07-05T19:00:00Z,3.5,2.78,16.1,2,27.8,1016.4,0,0,186,19,6
19.625,2021-07-05T19:00:00Z,4,2.05,16.1,2,27.8,1016.4,0,0,186,19,6
18,2021-07-05T19:00:00Z,4.5,1.747,16.1,2,27.8,1016.4,0,0,186,19,6
17.625,2021-07-05T19:00:00Z,5,1.461,16.1,2,27.8,1016.4,0,0,186,19,6
16.625,2021-07-05T19:00:00Z,5.5,1.353,16.1,2,27.8,1016.4,0,0,186,19,6
16.25,2021-07-05T19:00:00Z,6,0.164,16.1,2,27.8,1016.4,0,0,186,19,6
16.125,2021-07-05T19:00:00Z,6.5,0,16.1,2,27.8,1016.4,0,0,186,19,6
15.75,2021-07-05T19:00:00Z,7,0,16.1,2,27.8,1016.4,0,0,186,19,6
15.375,2021-07-05T19:00:00Z,7.5,0,16.1,2,27.8,1016.4,0,0,186,19,6
15.375,2021-07-05T19:00:00Z,8,0,16.1,2,27.8,1016.4,0,0,186,19,6
15,2021-07-05T19:00:00Z,8.5,0,16.1,2,27.8,1016.4,0,0,186,19,6
29.875,2021-07-05T21:00:00Z,0,9.46,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
29.875,2021-07-05T21:00:00Z,0.5,9.767,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
29.875,2021-07-05T21:00:00Z,1,10.02,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
29.125,2021-07-05T21:00:00Z,1.5,9.989,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
27.5,2021-07-05T21:00:00Z,2,8.014,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
25.75,2021-07-05T21:00:00Z,2.5,6.842,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
24.75,2021-07-05T21:00:00Z,3,6.228,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
22.875,2021-07-05T21:00:00Z,3.5,3.397,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
19.875,2021-07-05T21:00:00Z,4,2.317,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
18.875,2021-07-05T21:00:00Z,4.5,1.852,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
18,2021-07-05T21:00:00Z,5,1.621,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
17.375,2021-07-05T21:00:00Z,5.5,1.449,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
17,2021-07-05T21:00:00Z,6,1.066,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
16.5,2021-07-05T21:00:00Z,6.5,0.077,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
16.25,2021-07-05T21:00:00Z,7,0,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
15.75,2021-07-05T21:00:00Z,7.5,0,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
15.625,2021-07-05T21:00:00Z,8,0,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
15.438,2021-07-05T21:00:00Z,8.5,0,16.7,0,28.9,1015.5,-1.299038105676658,0.7499999999999997,186,21,6
29.5,2021-07-05T23:00:00Z,0,9.736,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
29.375,2021-07-05T23:00:00Z,0.5,9.975,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
29.375,2021-07-05T23:00:00Z,1,10.297,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
28.25,2021-07-05T23:00:00Z,1.5,8.94,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
26.75,2021-07-05T23:00:00Z,2,7.539,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
26,2021-07-05T23:00:00Z,2.5,6.698,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
25,2021-07-05T23:00:00Z,3,6.335,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
23,2021-07-05T23:00:00Z,3.5,2.649,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
20.75,2021-07-05T23:00:00Z,4,1.728,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
19.375,2021-07-05T23:00:00Z,4.5,1.337,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
18.25,2021-07-05T23:00:00Z,5,1.086,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
17.625,2021-07-05T23:00:00Z,5.5,0,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
17.125,2021-07-05T23:00:00Z,6,0,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
16.375,2021-07-05T23:00:00Z,6.5,0,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
16.25,2021-07-05T23:00:00Z,7,0,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
15.875,2021-07-05T23:00:00Z,7.5,0,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
15.562,2021-07-05T23:00:00Z,8,0,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
15.438,2021-07-05T23:00:00Z,8.5,0,15.6,0,28.3,1015,-1.9917155521093428,1.6712477851850025,186,23,6
29,2021-07-06T01:00:00Z,0,10.014,17.8,0,23.3,1015.6,0,0,187,1,6
29,2021-07-06T01:00:00Z,0.5,10.256,17.8,0,23.3,1015.6,0,0,187,1,6
29,2021-07-06T01:00:00Z,1,10.379,17.8,0,23.3,1015.6,0,0,187,1,6
27.625,2021-07-06T01:00:00Z,1.5,9.024,17.8,0,23.3,1015.6,0,0,187,1,6
26.625,2021-07-06T01:00:00Z,2,7.724,17.8,0,23.3,1015.6,0,0,187,1,6
25.75,2021-07-06T01:00:00Z,2.5,6.522,17.8,0,23.3,1015.6,0,0,187,1,6
24.5,2021-07-06T01:00:00Z,3,4.874,17.8,0,23.3,1015.6,0,0,187,1,6
21.25,2021-07-06T01:00:00Z,3.5,2.212,17.8,0,23.3,1015.6,0,0,187,1,6
18.625,2021-07-06T01:00:00Z,4,1.321,17.8,0,23.3,1015.6,0,0,187,1,6
18.25,2021-07-06T01:00:00Z,4.5,1.113,17.8,0,23.3,1015.6,0,0,187,1,6
17.375,2021-07-06T01:00:00Z,5,0,17.8,0,23.3,1015.6,0,0,187,1,6
16.625,2021-07-06T01:00:00Z,5.5,0,17.8,0,23.3,1015.6,0,0,187,1,6
16,2021-07-06T01:00:00Z,6,0,17.8,0,23.3,1015.6,0,0,187,1,6
15.812,2021-07-06T01:00:00Z,6.5,0,17.8,0,23.3,1015.6,0,0,187,1,6
15.75,2021-07-06T01:00:00Z,7,0,17.8,0,23.3,1015.6,0,0,187,1,6
15.25,2021-07-06T01:00:00Z,7.5,0,17.8,0,23.3,1015.6,0,0,187,1,6
15.125,2021-07-06T01:00:00Z,8,0,17.8,0,23.3,1015.6,0,0,187,1,6
14.75,2021-07-06T01:00:00Z,8.5,0,17.8,0,23.3,1015.6,0,0,187,1,6
28.625,2021-07-06T03:00:00Z,0,9.822,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
28.625,2021-07-06T03:00:00Z,0.5,9.914,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
28.625,2021-07-06T03:00:00Z,1,10.097,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
28,2021-07-06T03:00:00Z,1.5,9.356,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
26.875,2021-07-06T03:00:00Z,2,8.033,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
26.125,2021-07-06T03:00:00Z,2.5,6.569,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
23.875,2021-07-06T03:00:00Z,3,1.807,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
20.625,2021-07-06T03:00:00Z,3.5,0.713,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
18.875,2021-07-06T03:00:00Z,4,0,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
18.125,2021-07-06T03:00:00Z,4.5,0,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
17.625,2021-07-06T03:00:00Z,5,0,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
17.125,2021-07-06T03:00:00Z,5.5,0,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
16.625,2021-07-06T03:00:00Z,6,0,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
16.125,2021-07-06T03:00:00Z,6.5,0,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
15.562,2021-07-06T03:00:00Z,7,0,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
15.375,2021-07-06T03:00:00Z,7.5,0,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
15.312,2021-07-06T03:00:00Z,8,0,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
15.188,2021-07-06T03:00:00Z,8.5,0,17.8,0,19.4,1017.2,-0.2604722665003954,1.477211629518312,187,3,6
28.375,2021-07-06T05:00:00Z,0,9.415,17.2,0,18.3,1017.5,0,0,187,5,6
28.375,2021-07-06T05:00:00Z,0.5,9.637,17.2,0,18.3,1017.5,0,0,187,5,6
28.375,2021-07-06T05:00:00Z,1,9.636,17.2,0,18.3,1017.5,0,0,187,5,6
28.375,2021-07-06T05:00:00Z,1.5,9.273,17.2,0,18.3,1017.5,0,0,187,5,6
27,2021-07-06T05:00:00Z,2,7.705,17.2,0,18.3,1017.5,0,0,187,5,6
26.25,2021-07-06T05:00:00Z,2.5,6.001,17.2,0,18.3,1017.5,0,0,187,5,6
22.625,2021-07-06T05:00:00Z,3,0.891,17.2,0,18.3,1017.5,0,0,187,5,6
20.375,2021-07-06T05:00:00Z,3.5,0,17.2,0,18.3,1017.5,0,0,187,5,6
19.125,2021-07-06T05:00:00Z,4,0,17.2,0,18.3,1017.5,0,0,187,5,6
18.5,2021-07-06T05:00:00Z,4.5,0,17.2,0,18.3,1017.5,0,0,187,5,6
17.625,2021-07-06T05:00:00Z,5,0,17.2,0,18.3,1017.5,0,0,187,5,6
16.75,2021-07-06T05:00:00Z,5.5,0,17.2,0,18.3,1017.5,0,0,187,5,6
16.125,2021-07-06T05:00:00Z,6,0,17.2,0,18.3,1017.5,0,0,187,5,6
15.938,2021-07-06T05:00:00Z,6.5,0,17.2,0,18.3,1017.5,0,0,187,5,6
15.375,2021-07-06T05:00:00Z,7,0,17.2,0,18.3,1017.5,0,0,187,5,6
15.375,2021-07-06T05:00:00Z,7.5,0,17.2,0,18.3,1017.5,0,0,187,5,6
15.188,2021-07-06T05:00:00Z,8,0.056,17.2,0,18.3,1017.5,0,0,187,5,6
15,2021-07-06T05:00:00Z,8.5,0.007,17.2,0,18.3,1017.5,0,0,187,5,6
30.625,2021-07-06T19:00:00Z,0,9.744,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
30.625,2021-07-06T19:00:00Z,0.5,9.989,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
29.75,2021-07-06T19:00:00Z,1,10.498,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
29,2021-07-06T19:00:00Z,1.5,9.944,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
27.125,2021-07-06T19:00:00Z,2,7.405,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
26.375,2021-07-06T19:00:00Z,2.5,6.603,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
25,2021-07-06T19:00:00Z,3,5.867,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
22.125,2021-07-06T19:00:00Z,3.5,1.859,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
20.25,2021-07-06T19:00:00Z,4,0.106,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
19.25,2021-07-06T19:00:00Z,4.5,0,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
18,2021-07-06T19:00:00Z,5,0,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
17.375,2021-07-06T19:00:00Z,5.5,0,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
17.125,2021-07-06T19:00:00Z,6,0,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
16.5,2021-07-06T19:00:00Z,6.5,0,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
16,2021-07-06T19:00:00Z,7,0,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
15.875,2021-07-06T19:00:00Z,7.5,0,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
15.75,2021-07-06T19:00:00Z,8,0,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
15.438,2021-07-06T19:00:00Z,8.5,0,17.8,2,30.6,1015.8,-3.545307910843949,-0.6251334396009495,187,19,6
30.125,2021-07-06T21:00:00Z,0,10.236,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
30.125,2021-07-06T21:00:00Z,0.5,10.36,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
30,2021-07-06T21:00:00Z,1,10.346,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
28,2021-07-06T21:00:00Z,1.5,9.726,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
26.75,2021-07-06T21:00:00Z,2,7.734,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
25.875,2021-07-06T21:00:00Z,2.5,6.464,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
25,2021-07-06T21:00:00Z,3,5.003,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
22.625,2021-07-06T21:00:00Z,3.5,1.706,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
20.25,2021-07-06T21:00:00Z,4,1.036,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
18.625,2021-07-06T21:00:00Z,4.5,0,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
17.875,2021-07-06T21:00:00Z,5,0,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
17.25,2021-07-06T21:00:00Z,5.5,0,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
16.875,2021-07-06T21:00:00Z,6,0,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
16.375,2021-07-06T21:00:00Z,6.5,0,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
16,2021-07-06T21:00:00Z,7,0,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
15.562,2021-07-06T21:00:00Z,7.5,0,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
15.375,2021-07-06T21:00:00Z,8,0,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
15.125,2021-07-06T21:00:00Z,8.5,0,16.7,4,30.6,1014.8,-2.560500157831741,-0.4514852619340191,187,21,6
29.75,2021-07-06T23:00:00Z,0,10.119,16.7,0,29.4,1014.2,-2.2516660498395407,1.2999999999999994,187,23,6
29.75,2021-07-06T23:00:00Z,0.5,10.233,16.7,0,29.4,1014.2,-2.2516660498395407,1.2999999999999994,187,23,6
29.5,2021-07-06T23:00:00Z,1,10.363,16.7,0,29.4,1014.2,-2.2516660498395407,1.2999999999999994,187,23,6
28,2021-07-06T23:00:00Z,1.5,10.615,16.7,0,29.4,1014.2,-2.2516660498395407,1.2999999999999994,187,23,6
27,2021-07-06T23:00:00Z,2,8.052,16.7,0,29.4,1014.2,-2.2516660498395407,1.2999999999999994,187,23,6
26.375,2021-07-06T23:00:00Z,2.5,6.504,16.7,0,29.4,1014.2,-2.2516660498395407,1.2999999999999994,187,23,6
