Depth_m,Temp_C,datetime,DO_mg.L
8,15.554,2021-09-08T19:00:00Z,0.081
8.5,15.481,2021-09-08T19:00:00Z,0.06
0,27.492,2021-09-08T21:00:00Z,7.21
0.5,27.255,2021-09-08T21:00:00Z,7.574
1,27.334,2021-09-08T21:00:00Z,7.883
1.5,27.304,2021-09-08T21:00:00Z,7.869
2,27.373,2021-09-08T21:00:00Z,8.189
2.5,27.291,2021-09-08T21:00:00Z,8.574
3,27.299,2021-09-08T21:00:00Z,8.437
3.5,26.24,2021-09-08T21:00:00Z,5.022
4,24.157,2021-09-08T21:00:00Z,1.426
4.5,22.986,2021-09-08T21:00:00Z,0.378
5,21.177,2021-09-08T21:00:00Z,0.09
5.5,19.207,2021-09-08T21:00:00Z,0.028
6,17.988,2021-09-08T21:00:00Z,0.026
6.5,16.874,2021-09-08T21:00:00Z,0.017
7,16.233,2021-09-08T21:00:00Z,0.018
7.5,16.353,2021-09-08T21:00:00Z,0.019
8,15.922,2021-09-08T21:00:00Z,0.02
8.5,15.798,2021-09-08T21:00:00Z,0.021
0,27.135,2021-09-08T23:00:00Z,6.492
0.5,27.149,2021-09-08T23:00:00Z,6.682
1,27.23,2021-09-08T23:00:00Z,6.843
1.5,27.188,2021-09-08T23:00:00Z,6.957
2,27.206,2021-09-08T23:00:00Z,6.921
2.5,27.188,2021-09-08T23:00:00Z,6.824
3,27.128,2021-09-08T23:00:00Z,6.724
3.5,26.755,2021-09-08T23:00:00Z,5.436
4,25.4,2021-09-08T23:00:00Z,2.652
4.5,23.415,2021-09-08T23:00:00Z,1.047
5,22.173,2021-09-08T23:00:00Z,0.29
5.5,19.81,2021-09-08T23:00:00Z,0.072
6,19.296,2021-09-08T23:00:00Z,0.006
6.5,18.592,2021-09-08T23:00:00Z,0.005
7,17.911,2021-09-08T23:00:00Z,0.008
7.5,17.145,2021-09-08T23:00:00Z,0.012
8,16.627,2021-09-08T23:00:00Z,0.015
8.5,16.362,2021-09-08T23:00:00Z,0.018
0,27.057,2021-09-09T01:00:00Z,5.373
0.5,27.037,2021-09-09T01:00:00Z,5.527
1,27.081,2021-09-09T01:00:00Z,6.18
1.5,27.09,2021-09-09T01:00:00Z,6.706
2,27.045,2021-09-09T01:00:00Z,6.956
2.5,27.001,2021-09-09T01:00:00Z,6.827
3,27.036,2021-09-09T01:00:00Z,6.639
3.5,25.952,2021-09-09T01:00:00Z,5.5
4,24.672,2021-09-09T01:00:00Z,2.15
4.5,23.126,2021-09-09T01:00:00Z,0.774
5,21.356,2021-09-09T01:00:00Z,0.257
5.5,19.399,2021-09-09T01:00:00Z,0.093
6,18.144,2021-09-09T01:00:00Z,0.025
6.5,17.452,2021-09-09T01:00:00Z,0.011
7,17.111,2021-09-09T01:00:00Z,0.013
7.5,16.862,2021-09-09T01:00:00Z,0.013
8,16.576,2021-09-09T01:00:00Z,0.016
8.5,16.205,2021-09-09T01:00:00Z,0.018
0,26.912,2021-09-09T03:00:00Z,6.415
0.5,26.903,2021-09-09T03:00:00Z,6.291
1,26.882,2021-09-09T03:00:00Z,6.488
1.5,26.988,2021-09-09T03:00:00Z,6.55
2,26.845,2021-09-09T03:00:00Z,6.552
2.5,26.828,2021-09-09T03:00:00Z,6.709
3,26.874,2021-09-09T03:00:00Z,6.624
3.5,26.45,2021-09-09T03:00:00Z,5.834
4,25.038,2021-09-09T03:00:00Z,3.34
4.5,23.149,2021-09-09T03:00:00Z,1.684
5,21.874,2021-09-09T03:00:00Z,0.942
5.5,20.611,2021-09-09T03:00:00Z,0.491
6,19.426,2021-09-09T03:00:00Z,0.218
6.5,18.509,2021-09-09T03:00:00Z,0.046
7,17.03,2021-09-09T03:00:00Z,0.013
7.5,16.509,2021-09-09T03:00:00Z,0.015
8,16.361,2021-09-09T03:00:00Z,0.015
8.5,16.112,2021-09-09T03:00:00Z,0.018
0,26.666,2021-09-09T05:00:00Z,5.585
0.5,26.704,2021-09-09T05:00:00Z,5.662
1,26.71,2021-09-09T05:00:00Z,6.185
1.5,26.69,2021-09-09T05:00:00Z,6.408
2,26.696,2021-09-09T05:00:00Z,6.443
2.5,26.664,2021-09-09T05:00:00Z,6.644
3,26.717,2021-09-09T05:00:00Z,6.829
3.5,26.186,2021-09-09T05:00:00Z,6.118
4,24.498,2021-09-09T05:00:00Z,3.514
4.5,21.879,2021-09-09T05:00:00Z,1.385
5,20.882,2021-09-09T05:00:00Z,0.568
5.5,19.254,2021-09-09T05:00:00Z,0.314
6,17.917,2021-09-09T05:00:00Z,0.127
6.5,17.256,2021-09-09T05:00:00Z,0.031
7,16.275,2021-09-09T05:00:00Z,0.017
7.5,16.337,2021-09-09T05:00:00Z,0.015
8,16.235,2021-09-09T05:00:00Z,0.015
8.5,15.741,2021-09-09T05:00:00Z,0.018
0,28.298,2021-09-09T19:00:00Z,8.88
0.5,28.357,2021-09-09T19:00:00Z,9.04
1,28.26,2021-09-09T19:00:00Z,9.47
1.5,27.563,2021-09-09T19:00:00Z,9.496
2,26.925,2021-09-09T19:00:00Z,8.866
2.5,26.825,2021-09-09T19:00:00Z,7.779
3,26.411,2021-09-09T19:00:00Z,6.648
3.5,26.152,2021-09-09T19:00:00Z,6.338
4,25.605,2021-09-09T19:00:00Z,5.525
4.5,23.232,2021-09-09T19:00:00Z,2.876
5,21.246,2021-09-09T19:00:00Z,1.498
5.5,19.852,2021-09-09T19:00:00Z,0.843
6,18.014,2021-09-09T19:00:00Z,0.436
6.5,17.488,2021-09-09T19:00:00Z,0.209
7,17.11,2021-09-09T19:00:00Z,0.079
7.5,16.633,2021-09-09T19:00:00Z,0.032
8,16.255,2021-09-09T19:00:00Z,0.019
8.5,15.978,2021-09-09T19:00:00Z,0.021
0,28.097,2021-09-09T21:00:00Z,8.592
0.5,28.109,2021-09-09T21:00:00Z,8.923
1,28.001,2021-09-09T21:00:00Z,9.011
1.5,27.757,2021-09-09T21:00:00Z,9.13
2,27.056,2021-09-09T21:00:00Z,8.946
2.5,26.711,2021-09-09T21:00:00Z,8.152
3,26.412,2021-09-09T21:00:00Z,6.946
3.5,26.054,2021-09-09T21:00:00Z,5.93
4,24.462,2021-09-09T21:00:00Z,4.648
4.5,22.574,2021-09-09T21:00:00Z,2.868
5,21.003,2021-09-09T21:00:00Z,1.635
5.5,19.774,2021-09-09T21:00:00Z,0.564
6,19.459,2021-09-09T21:00:00Z,0.16
6.5,18.144,2021-09-09T21:00:00Z,0.036
7,17.525,2021-09-09T21:00:00Z,0.014
7.5,16.802,2021-09-09T21:00:00Z,0.015
8,16.527,2021-09-09T21:00:00Z,0.018
8.5,16.144,2021-09-09T21:00:00Z,0.018
0,27.711,2021-09-09T23:00:00Z,8.109
0.5,27.702,2021-09-09T23:00:00Z,8.629
1,27.607,2021-09-09T23:00:00Z,9.013
1.5,27.476,2021-09-09T23:00:00Z,9.284
2,26.752,2021-09-09T23:00:00Z,8.049
2.5,26.343,2021-09-09T23:00:00Z,6.728
3,26.002,2021-09-09T23:00:00Z,5.795
3.5,25.639,2021-09-09T23:00:00Z,3.393
4,23.966,2021-09-09T23:00:00Z,1.119
4.5,22.418,2021-09-09T23:00:00Z,0.299
5,21.363,2021-09-09T23:00:00Z,0.084
5.5,19.673,2021-09-09T23:00:00Z,0.018
6,18.737,2021-09-09T23:00:00Z,0.011
6.5,17.875,2021-09-09T23:00:00Z,0.013
7,17.109,2021-09-09T23:00:00Z,0.016
7.5,16.715,2021-09-09T23:00:00Z,0.017
8,16.21,2021-09-09T23:00:00Z,0.018
8.5,15.895,2021-09-09T23:00:00Z,0.019
0,27.359,2021-09-10T01:00:00Z,7.015
0.5,27.297,2021-09-10T01:00:00Z,7.668
1,27.277,2021-09-10T01:00:00Z,7.934
1.5,27.36,2021-09-10T01:00:00Z,7.973
2,26.826,2021-09-10T01:00:00Z,7.453
2.5,26.44,2021-09-10T01:00:00Z,6.253
3,26.247,2021-09-10T01:00:00Z,5.257
3.5,25.928,2021-09-10T01:00:00Z,3.88
4,24.722,2021-09-10T01:00:00Z,2.699
4.5,23.745,2021-09-10T01:00:00Z,1.416
5,22.07,2021-09-10T01:00:00Z,0.426
5.5,20.019,2021-09-10T01:00:00Z,0.144
6,18.695,2021-09-10T01:00:00Z,0.023
6.5,17.891,2021-09-10T01:00:00Z,0.011
7,17.6,2021-09-10T01:00:00Z,0.009
7.5,16.96,2021-09-10T01:00:00Z,0.012
8,16.084,2021-09-10T01:00:00Z,0.017
8.5,15.75,2021-09-10T01:00:00Z,0.019
0,27.118,2021-09-10T03:00:00Z,7.442
0.5,27.061,2021-09-10T03:00:00Z,7.816
1,27.123,2021-09-10T03:00:00Z,8.741
1.5,27.092,2021-09-10T03:00:00Z,8.87
2,26.445,2021-09-10T03:00:00Z,7.305
2.5,26.337,2021-09-10T03:00:00Z,5.621
3,26.164,2021-09-10T03:00:00Z,4.647
3.5,25.732,2021-09-10T03:00:00Z,3.673
4,23.828,2021-09-10T03:00:00Z,2.359
4.5,22.401,2021-09-10T03:00:00Z,0.964
5,21.36,2021-09-10T03:00:00Z,0.233
5.5,19.927,2021-09-10T03:00:00Z,0.034
6,17.949,2021-09-10T03:00:00Z,0.011
6.5,16.963,2021-09-10T03:00:00Z,0.012
7,16.576,2021-09-10T03:00:00Z,0.012
7.5,16.082,2021-09-10T03:00:00Z,0.02
8,15.854,2021-09-10T03:00:00Z,0.02
8.5,15.417,2021-09-10T03:00:00Z,0.022
0,26.84,2021-09-10T05:00:00Z,7.371
0.5,26.788,2021-09-10T05:00:00Z,7.694
1,26.794,2021-09-10T05:00:00Z,7.854
1.5,26.863,2021-09-10T05:00:00Z,7.949
2,26.404,2021-09-10T05:00:00Z,7.545
2.5,26.358,2021-09-10T05:00:00Z,6.468
3,26.056,2021-09-10T05:00:00Z,5.412
3.5,25.92,2021-09-10T05:00:00Z,4.53
4,24.803,2021-09-10T05:00:00Z,2.787
4.5,23.363,2021-09-10T05:00:00Z,0.806
5,21.721,2021-09-10T05:00:00Z,0.254
5.5,19.822,2021-09-10T05:00:00Z,0.06
6,18.404,2021-09-10T05:00:00Z,0.008
6.5,17.242,2021-09-10T05:00:00Z,0.009
7,16.634,2021-09-10T05:00:00Z,0.015
7.5,16.21,2021-09-10T05:00:00Z,0.016
8,15.921,2021-09-10T05:00:00Z,0.018
8.5,15.734,2021-09-10T05:00:00Z,0.021
0,26.835,2021-09-10T19:00:00Z,9.045
0.5,26.794,2021-09-10T19:00:00Z,9.301
1,26.74,2021-09-10T19:00:00Z,8.549
1.5,26.557,2021-09-10T19:00:00Z,7.492
2,26.309,2021-09-10T19:00:00Z,6.666
2.5,26.15,2021-09-10T19:00:00Z,6.498
3,25.882,2021-09-10T19:00:00Z,5.627
3.5,25.864,2021-09-10T19:00:00Z,3.97
4,25.588,2021-09-10T19:00:00Z,1.556
4.5,22.88,2021-09-10T19:00:00Z,0.518
5,21.406,2021-09-10T19:00:00Z,0.101
5.5,19.405,2021-09-10T19:00:00Z,0.016
6,18.817,2021-09-10T19:00:00Z,0.004
6.5,17.647,2021-09-10T19:00:00Z,0.012
7,17.197,2021-09-10T19:00:00Z,0.012
7.5,16.615,2021-09-10T19:00:00Z,0.015
8,16.341,2021-09-10T19:00:00Z,0.02
8.5,16.013,2021-09-10T19:00:00Z,0.02
0,26.663,2021-09-10T21:00:00Z,8.93
0.5,26.727,2021-09-10T21:00:00Z,8.849
1,26.732,2021-09-10T21:00:00Z,8.674
1.5,26.65,2021-09-10T21:00:00Z,8.369
2,26.606,2021-09-10T21:00:00Z,8.083
2.5,26.398,2021-09-10T21:00:00Z,7.331
3,26.332,2021-09-10T21:00:00Z,6.315
3.5,26.065,2021-09-10T21:00:00Z,5.204
4,25.055,2021-09-10T21:00:00Z,3.762
4.5,22.176,2021-09-10T21:00:00Z,1.437
5,20.659,2021-09-10T21:00:00Z,0.242
5.5,19.608,2021-09-10T21:00:00Z,0.045
6,18.869,2021-09-10T21:00:00Z,0.009
6.5,17.694,2021-09-10T21:00:00Z,0.012
7,17.082,2021-09-10T21:00:00Z,0.013
7.5,16.307,2021-09-10T21:00:00Z,0.02
8,15.959,2021-09-10T21:00:00Z,0.02
8.5,15.633,2021-09-10T21:00:00Z,0.021
0,26.501,2021-09-10T23:00:00Z,5.74
0.5,26.535,2021-09-10T23:00:00Z,6.422
1,26.548,2021-09-10T23:00:00Z,7.069
1.5,26.529,2021-09-10T23:00:00Z,7.108
2,26.422,2021-09-10T23:00:00Z,7.222
2.5,26.49,2021-09-10T23:00:00Z,6.948
3,26.285,2021-09-10T23:00:00Z,6.869
3.5,26.188,2021-09-10T23:00:00Z,5.98
4,24.341,2021-09-10T23:00:00Z,4.257
4.5,22.506,2021-09-10T23:00:00Z,1.103
5,21.68,2021-09-10T23:00:00Z,0.14
5.5,20.153,2021-09-10T23:00:00Z,0.016
6,18.993,2021-09-10T23:00:00Z,0.009
6.5,18.265,2021-09-10T23:00:00Z,0.012
7,17.487,2021-09-10T23:00:00Z,0.016
7.5,17.01,2021-09-10T23:00:00Z,0.017
8,16.718,2021-09-10T23:00:00Z,0.016
8.5,16.335,2021-09-10T23:00:00Z,0.019
0,26.427,2021-09-11T01:00:00Z,5.645
0.5,26.458,2021-09-11T01:00:00Z,6.728
1,26.437,2021-09-11T01:00:00Z,7.09
1.5,26.444,2021-09-11T01:00:00Z,7.284
2,26.435,2021-09-11T01:00:00Z,7.164
2.5,26.267,2021-09-11T01:00:00Z,7.18
3,26.28,2021-09-11T01:00:00Z,6.62
3.5,25.768,2021-09-11T01:00:00Z,5.181
4,23.326,2021-09-11T01:00:00Z,2.031
4.5,22.733,2021-09-11T01:00:00Z,0.392
5,21.279,2021-09-11T01:00:00Z,0.05
5.5,20.256,2021-09-11T01:00:00Z,0.006
6,18.863,2021-09-11T01:00:00Z,0.01
6.5,17.589,2021-09-11T01:00:00Z,0.011
7,17.024,2021-09-11T01:00:00Z,0.01
7.5,16.183,2021-09-11T01:00:00Z,0.016
8,15.87,2021-09-11T01:00:00Z,0.019
8.5,15.318,2021-09-11T01:00:00Z,0.022
0,26.27,2021-09-11T03:00:00Z,6.382
0.5,26.356,2021-09-11T03:00:00Z,6.726
1,26.37,2021-09-11T03:00:00Z,7.288
1.5,26.3,2021-09-11T03:00:00Z,6.917
2,26.306,2021-09-11T03:00:00Z,7.215
2.5,26.31,2021-09-11T03:00:00Z,7.214
3,26.195,2021-09-11T03:00:00Z,6.999
3.5,25.223,2021-09-11T03:00:00Z,4.1
4,23.529,2021-09-11T03:00:00Z,1.596
4.5,21.87,2021-09-11T03:00:00Z,0.042
5,20.14,2021-09-11T03:00:00Z,0.017
5.5,18.23,2021-09-11T03:00:00Z,0.014
6,16.761,2021-09-11T03:00:00Z,0.019
6.5,16.009,2021-09-11T03:00:00Z,0.018
7,16.226,2021-09-11T03:00:00Z,0.017
7.5,15.364,2021-09-11T03:00:00Z,0.022
8,15.417,2021-09-11T03:00:00Z,0.022
8.5,15.359,2021-09-11T03:00:00Z,0.023
0,26.153,2021-09-11T05:00:00Z,5.955
0.5,26.189,2021-09-11T05:00:00Z,6.134
1,26.149,2021-09-11T05:00:00Z,6.772
1.5,26.231,2021-09-11T05:00:00Z,6.497
2,26.137,2021-09-11T05:00:00Z,6.629
2.5,26.167,2021-09-11T05:00:00Z,6.699
3,26.012,2021-09-11T05:00:00Z,6.392
3.5,25.046,2021-09-11T05:00:00Z,1.901
4,23.985,2021-09-11T05:00:00Z,0.361
4.5,22.344,2021-09-11T05:00:00Z,0.025
5,20.413,2021-09-11T05:00:00Z,0.01
5.5,18.628,2021-09-11T05:00:00Z,0.012
6,17.52,2021-09-11T05:00:00Z,0.011
6.5,16.697,2021-09-11T05:00:00Z,0.016
7,16.244,2021-09-11T05:00:00Z,0.017
7.5,15.616,2021-09-11T05:00:00Z,0.019
8,15.608,2021-09-11T05:00:00Z,0.022
8.5,15.304,2021-09-11T05:00:00Z,0.023
0,26.399,2021-09-11T19:00:00Z,10.056
0.5,26.485,2021-09-11T19:00:00Z,9.902
1,26.258,2021-09-11T19:00:00Z,9.037
1.5,26.264,2021-09-11T19:00:00Z,8.747
2,26.168,2021-09-11T19:00:00Z,8.295
2.5,26.059,2021-09-11T19:00:00Z,7.274
3,26.012,2021-09-11T19:00:00Z,6.569
3.5,25.888,2021-09-11T19:00:00Z,6.014
4,24.097,2021-09-11T19:00:00Z,1.54
4.5,21.93,2021-09-11T19:00:00Z,0.119
5,19.989,2021-09-11T19:00:00Z,0.013
5.5,18.545,2021-09-11T19:00:00Z,0.009
6,17.345,2021-09-11T19:00:00Z,0.014
6.5,16.584,2021-09-11T19:00:00Z,0.019
7,16.133,2021-09-11T19:00:00Z,0.022
7.5,15.894,2021-09-11T19:00:00Z,0.022
8,15.414,2021-09-11T19:00:00Z,0.027
8.5,15.24,2021-09-11T19:00:00Z,0.027
0,26.423,2021-09-11T21:00:00Z,9.758
0.5,26.485,2021-09-11T21:00:00Z,9.619
1,26.41,2021-09-11T21:00:00Z,9.714
1.5,26.49,2021-09-11T21:00:00Z,9.386
2,26.409,2021-09-11T21:00:00Z,8.709
2.5,26.265,2021-09-11T21:00:00Z,8.15
3,26.146,2021-09-11T21:00:00Z,7.877
3.5,25.841,2021-09-11T21:00:00Z,4.735
4,24.711,2021-09-11T21:00:00Z,1.388
4.5,21.688,2021-09-11T21:00:00Z,0.095
5,19.309,2021-09-11T21:00:00Z,0.015
5.5,18.033,2021-09-11T21:00:00Z,0.025
6,17.821,2021-09-11T21:00:00Z,0.016
6.5,16.401,2021-09-11T21:00:00Z,0.02
7,16.189,2021-09-11T21:00:00Z,0.021
7.5,15.822,2021-09-11T21:00:00Z,0.02
8,15.715,2021-09-11T21:00:00Z,0.024
8.5,15.126,2021-09-11T21:00:00Z,0.026
0,26.384,2021-09-11T23:00:00Z,8.559
0.5,26.473,2021-09-11T23:00:00Z,8.557
1,26.393,2021-09-11T23:00:00Z,9.006
1.5,26.423,2021-09-11T23:00:00Z,8.427
2,26.489,2021-09-11T23:00:00Z,7.87
2.5,26.194,2021-09-11T23:00:00Z,6.857
3,25.917,2021-09-11T23:00:00Z,4.948
3.5,25.756,2021-09-11T23:00:00Z,3.798
4,23.941,2021-09-11T23:00:00Z,0.48
4.5,21.124,2021-09-11T23:00:00Z,0.039
5,20.248,2021-09-11T23:00:00Z,0.021
5.5,18.469,2021-09-11T23:00:00Z,0.019
6,17.517,2021-09-11T23:00:00Z,0.018
6.5,16.386,2021-09-11T23:00:00Z,0.019
7,16.167,2021-09-11T23:00:00Z,0.021
7.5,15.817,2021-09-11T23:00:00Z,0.021
8,15.497,2021-09-11T23:00:00Z,0.026
8.5,15.196,2021-09-11T23:00:00Z,0.03
0,26.296,2021-09-12T01:00:00Z,7.795
0.5,26.34,2021-09-12T01:00:00Z,8.021
1,26.307,2021-09-12T01:00:00Z,8.57
1.5,26.302,2021-09-12T01:00:00Z,8.354
2,26.296,2021-09-12T01:00:00Z,8.394
2.5,26.175,2021-09-12T01:00:00Z,7.631
3,26.02,2021-09-12T01:00:00Z,6.177
3.5,25.294,2021-09-12T01:00:00Z,1.522
4,22.933,2021-09-12T01:00:00Z,0.318
4.5,21.701,2021-09-12T01:00:00Z,0.026
5,20.132,2021-09-12T01:00:00Z,0.017
5.5,18.975,2021-09-12T01:00:00Z,0.015
6,17.037,2021-09-12T01:00:00Z,0.021
6.5,16.127,2021-09-12T01:00:00Z,0.02
7,15.823,2021-09-12T01:00:00Z,0.021
7.5,15.461,2021-09-12T01:00:00Z,0.023
8,15.132,2021-09-12T01:00:00Z,0.027
8.5,15.241,2021-09-12T01:00:00Z,0.028
0,26.129,2021-09-12T03:00:00Z,8.14
0.5,26.221,2021-09-12T03:00:00Z,7.902
1,26.141,2021-09-12T03:00:00Z,8.235
1.5,26.18,2021-09-12T03:00:00Z,7.972
2,26.175,2021-09-12T03:00:00Z,8.092
2.5,26.206,2021-09-12T03:00:00Z,7.809
3,26.049,2021-09-12T03:00:00Z,7.092
3.5,24.89,2021-09-12T03:00:00Z,4.551
4,24.211,2021-09-12T03:00:00Z,0.649
4.5,22.985,2021-09-12T03:00:00Z,0.028
5,20.815,2021-09-12T03:00:00Z,0.009
5.5,19.213,2021-09-12T03:00:00Z,0.01
6,17.515,2021-09-12T03:00:00Z,0.016
6.5,16.856,2021-09-12T03:00:00Z,0.016
7,16.479,2021-09-12T03:00:00Z,0.017
7.5,15.999,2021-09-12T03:00:00Z,0.018
8,15.81,2021-09-12T03:00:00Z,0.02
8.5,15.424,2021-09-12T03:00:00Z,0.023
0,26.114,2021-09-12T05:00:00Z,7.027
0.5,26.078,2021-09-12T05:00:00Z,7.696
1,26.018,2021-09-12T05:00:00Z,7.385
1.5,26.036,2021-09-12T05:00:00Z,7.654
2,26.055,2021-09-12T05:00:00Z,7.423
2.5,26.049,2021-09-12T05:00:00Z,7.317
3,25.857,2021-09-12T05:00:00Z,5.624
3.5,24.929,2021-09-12T05:00:00Z,1.012
4,23.875,2021-09-12T05:00:00Z,0.067
4.5,22.776,2021-09-12T05:00:00Z,0.012
5,19.347,2021-09-12T05:00:00Z,0.018
5.5,18.406,2021-09-12T05:00:00Z,0.015
6,17.21,2021-09-12T05:00:00Z,0.016
6.5,16.079,2021-09-12T05:00:00Z,0.023
7,16.249,2021-09-12T05:00:00Z,0.019
7.5,15.666,2021-09-12T05:00:00Z,0.02
8,15.481,2021-09-12T05:00:00Z,0.023
8.5,15.425,2021-09-12T05:00:00Z,0.022
0,26.22,2021-09-12T19:00:00Z,10.91
0.5,26.226,2021-09-12T19:00:00Z,10.699
1,26.23,2021-09-12T19:00:00Z,10.546
1.5,26.047,2021-09-12T19:00:00Z,10.067
2,26,2021-09-12T19:00:00Z,9.56
2.5,25.802,2021-09-12T19:00:00Z,7.367
3,25.747,2021-09-12T19:00:00Z,6.223
3.5,25.648,2021-09-12T19:00:00Z,5.313
4,25.353,2021-09-12T19:00:00Z,0.856
4.5,21.707,2021-09-12T19:00:00Z,0.153
5,20.198,2021-09-12T19:00:00Z,0.012
5.5,18.311,2021-09-12T19:00:00Z,0.015
6,16.926,2021-09-12T19:00:00Z,0.028
6.5,16.253,2021-09-12T19:00:00Z,0.028
7,16.102,2021-09-12T19:00:00Z,0.026
7.5,15.713,2021-09-12T19:00:00Z,0.023
8,15.454,2021-09-12T19:00:00Z,0.025
8.5,15.252,2021-09-12T19:00:00Z,0.027
0,26.292,2021-09-12T21:00:00Z,10.185
0.5,26.276,2021-09-12T21:00:00Z,10.056
1,26.256,2021-09-12T21:00:00Z,9.983
1.5,26.248,2021-09-12T21:00:00Z,10.096
2,26.243,2021-09-12T21:00:00Z,10.022
2.5,26.172,2021-09-12T21:00:00Z,9.94
3,26.088,2021-09-12T21:00:00Z,9.792
3.5,25.978,2021-09-12T21:00:00Z,8.95
4,24.459,2021-09-12T21:00:00Z,4.41
4.5,21.297,2021-09-12T21:00:00Z,0.264
5,19.773,2021-09-12T21:00:00Z,0.034
5.5,18.082,2021-09-12T21:00:00Z,0.023
6,17.168,2021-09-12T21:00:00Z,0.025
6.5,16.797,2021-09-12T21:00:00Z,0.026
7,16.328,2021-09-12T21:00:00Z,0.024
7.5,16.324,2021-09-12T21:00:00Z,0.028
8,15.523,2021-09-12T21:00:00Z,0.037
8.5,15.078,2021-09-12T21:00:00Z,0.032
0,26.226,2021-09-12T23:00:00Z,9.619
0.5,26.193,2021-09-12T23:00:00Z,9.684
1,26.223,2021-09-12T23:00:00Z,9.809
1.5,26.179,2021-09-12T23:00:00Z,9.749
2,26.223,2021-09-12T23:00:00Z,9.811
2.5,26.191,2021-09-12T23:00:00Z,9.669
3,25.827,2021-09-12T23:00:00Z,7.427
3.5,25.649,2021-09-12T23:00:00Z,5.479
4,23.739,2021-09-12T23:00:00Z,0.442
4.5,21.66,2021-09-12T23:00:00Z,0.107
5,19.984,2021-09-12T23:00:00Z,0.045
5.5,18.52,2021-09-12T23:00:00Z,0.026
6,17.185,2021-09-12T23:00:00Z,0.04
6.5,16.852,2021-09-12T23:00:00Z,0.024
7,16.272,2021-09-12T23:00:00Z,0.029
7.5,15.874,2021-09-12T23:00:00Z,0.033
8,15.364,2021-09-12T23:00:00Z,0.038
8.5,15.063,2021-09-12T23:00:00Z,0.041
0,26.061,2021-09-13T01:00:00Z,9.673
0.5,26.01,2021-09-13T01:00:00Z,9.654
1,26.117,2021-09-13T01:00:00Z,9.715
1.5,26.096,2021-09-13T01:00:00Z,9.721
2,26.026,2021-09-13T01:00:00Z,9.85
2.5,26.018,2021-09-13T01:00:00Z,9.711
3,25.956,2021-09-13T01:00:00Z,9.069
3.5,25.526,2021-09-13T01:00:00Z,5.448
4,22.995,2021-09-13T01:00:00Z,1.796
4.5,21.989,2021-09-13T01:00:00Z,0.298
5,20.075,2021-09-13T01:00:00Z,0.046
5.5,18.423,2021-09-13T01:00:00Z,0.033
6,16.756,2021-09-13T01:00:00Z,0.035
6.5,16.198,2021-09-13T01:00:00Z,0.024
7,15.689,2021-09-13T01:00:00Z,0.024
7.5,15.375,2021-09-13T01:00:00Z,0.039
8,15.197,2021-09-13T01:00:00Z,0.033
8.5,15.12,2021-09-13T01:00:00Z,0.025
0,25.899,2021-09-13T03:00:00Z,8.837
0.5,25.988,2021-09-13T03:00:00Z,9.213
1,25.91,2021-09-13T03:00:00Z,9.347
1.5,25.902,2021-09-13T03:00:00Z,9.227
2,25.921,2021-09-13T03:00:00Z,9.229
2.5,25.95,2021-09-13T03:00:00Z,9.217
3,25.91,2021-09-13T03:00:00Z,9.267
3.5,25.453,2021-09-13T03:00:00Z,5.794
4,24.223,2021-09-13T03:00:00Z,0.916
4.5,22.841,2021-09-13T03:00:00Z,0.077
5,19.861,2021-09-13T03:00:00Z,0.034
5.5,18.09,2021-09-13T03:00:00Z,0.024
6,17.238,2021-09-13T03:00:00Z,0.019
6.5,16.65,2021-09-13T03:00:00Z,0.017
7,16.127,2021-09-13T03:00:00Z,0.017
7.5,15.634,2021-09-13T03:00:00Z,0.023
8,15.433,2021-09-13T03:00:00Z,0.021
8.5,15.081,2021-09-13T03:00:00Z,0.024
0,25.816,2021-09-13T05:00:00Z,8.82
0.5,25.795,2021-09-13T05:00:00Z,8.986
1,25.84,2021-09-13T05:00:00Z,8.926
1.5,25.758,2021-09-13T05:00:00Z,8.984
2,25.764,2021-09-13T05:00:00Z,8.847
2.5,25.819,2021-09-13T05:00:00Z,8.918
3,25.837,2021-09-13T05:00:00Z,8.918
3.5,25.407,2021-09-13T05:00:00Z,4.657
4,24.095,2021-09-13T05:00:00Z,0.461
4.5,22.008,2021-09-13T05:00:00Z,0.076
5,20.643,2021-09-13T05:00:00Z,0.015
5.5,17.653,2021-09-13T05:00:00Z,0.025
6,17.035,2021-09-13T05:00:00Z,0.019
6.5,16.212,2021-09-13T05:00:00Z,0.024
7,15.621,2021-09-13T05:00:00Z,0.02
7.5,15.252,2021-09-13T05:00:00Z,0.024
8,15.195,2021-09-13T05:00:00Z,0.025
8.5,15.226,2021-09-13T05:00:00Z,0.031
0,26.539,2021-09-13T19:00:00Z,11.093
0.5,26.368,2021-09-13T19:00:00Z,11.122
1,26.266,2021-09-13T19:00:00Z,11.03
1.5,25.917,2021-09-13T19:00:00Z,9.749
2,25.757,2021-09-13T19:00:00Z,9.027
2.5,25.72,2021-09-13T19:00:00Z,8.854
3,25.647,2021-09-13T19:00:00Z,8.202
3.5,25.605,2021-09-13T19:00:00Z,6.351
4,24.795,2021-09-13T19:00:00Z,0.297
4.5,21.545,2021-09-13T19:00:00Z,0.018
5,19.505,2021-09-13T19:00:00Z,0.015
5.5,17.399,2021-09-13T19:00:00Z,0.032
6,16.405,2021-09-13T19:00:00Z,0.045
